country,province,name,index,initial_jewish_settlement,formal_community_foundation,year,jewish_population,total_population
HOL,Limburg,ROERMOND,3918,18EX,18EX,1883,128,
HOL,Limburg,ROERMOND,3918,18EX,18EX,1941,117,
HOL,Limburg,SITTARD,3919,165X,17XX,1891,181,
HOL,Limburg,SITTARD,3919,165X,17XX,1941,136,
HOL,Limburg,VALKENBURG,3920,17LX,17LX,1924,48,
HOL,Limburg,VALKENBURG,3920,17LX,17LX,1941,68,
HOL,Limburg,VENLO,3921,18EX,18EX,1855,123,
HOL,Limburg,VENLO,3921,18EX,18EX,1941,139,
ITL,Liguria,GENOA,3922,16EX,,1660,200,
ITL,Liguria,GENOA,3922,16EX,,1763,70,
ITL,Liguria,GENOA,3922,16EX,,1873,450,
ITL,Liguria,GENOA,3922,16EX,,1901,1053,
ITL,Liguria,GENOA,3922,16EX,,1935,2500,
ITL,Liguria,GENOA,3922,16EX,,1945,555,
ITL,Liguria,GENOA,3922,16EX,,1965,1036,
BLG,Liege,LIEGE,3923,1917,19XX,1811,24,
BLG,Liege,LIEGE,3923,1917,19XX,1846,45,
BLG,Liege,LIEGE,3923,1917,19XX,1925,600,
BLG,Liege,LIEGE,3923,1917,19XX,1940,2000,
BLG,Liege,LIEGE,3923,1917,19XX,1941,1808,
BLG,Liege,LIEGE,3923,1917,19XX,1945,1200,
BLG,Liege,LIEGE,3923,1917,19XX,1962,1000,
RUS,Leningrad,MALAYA VISHERA,3924,19MX,,1926,156,
RUS,Leningrad,MALAYA VISHERA,3924,19MX,,1939,191,
RUS,Leningrad,KRASNOYE SELO,3925,20EX,,1926,58,
RUS,Leningrad,KRASNOYE SELO,3925,20EX,,1939,125,
RUS,Leningrad,STARAYIA RUSSA,3926,19MX,,1897,624,
RUS,Leningrad,STARAYIA RUSSA,3926,19MX,,1926,1301,
RUS,Leningrad,STARAYIA RUSSA,3926,19MX,,1939,828,
RUS,Leningrad,CHUDOVO,3927,18LX,,1926,120,
RUS,Leningrad,CHUDOVO,3927,18LX,,1939,75,
RUS,Leningrad,DNO,3928,19EX,,1926,96,
RUS,Leningrad,DNO,3928,19EX,,1939,71,
RUS,Leningrad,DUDERGOF,3929,19EX,,1939,120,
RUS,Leningrad,GDOV,3930,18MX,,1897,69,
RUS,Leningrad,GDOV,3930,18MX,,1926,86,
RUS,Leningrad,GDOV,3930,18MX,,1939,36,
RUS,Leningrad,KINGISEPP,3931,19EX,,1926,65,
RUS,Leningrad,KINGISEPP,3931,19EX,,1939,84,
RUS,Leningrad,KRASNOGVARDEYSK,3932,19LX,,1926,184,
RUS,Leningrad,KRASNOGVARDEYSK,3932,19LX,,1939,780,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1869,6654,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1897,16649,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1920,25000,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1923,52374,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1926,84503,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1939,201542,
RUS,Leningrad,LENINGRAD,3933,1703,1870,1959,162344,
RUS,Leningrad,LIUBAN,3934,18XX,,1926,121,
RUS,Leningrad,LIUBAN,3934,18XX,,1939,63,
RUS,Leningrad,LUGA,3935,18MX,,1897,382,
RUS,Leningrad,LUGA,3935,18MX,,1939,554,
RUS,Leningrad,NOVGOROD,3936,18EX,,1897,854,
RUS,Leningrad,NOVGOROD,3936,18EX,,1926,926,
RUS,Leningrad,NOVGOROD,3936,18EX,,1939,639,
RUS,Leningrad,OSTROV,3937,18MX,,1897,749,
RUS,Leningrad,OSTROV,3937,18MX,,1926,442,
RUS,Leningrad,OSTROV,3937,18MX,,1939,174,
RUS,Leningrad,PETERGOF,3938,18EX,,1926,81,
RUS,Leningrad,PORKHOV,3939,18EX,,1926,264,
RUS,Leningrad,PORKHOV,3939,18EX,,1939,175,
RUS,Leningrad,PSKOV,3940,18MX,,1897,1444,
RUS,Leningrad,PSKOV,3940,18MX,,1939,1068,
RUS,Leningrad,PUSHKIN,3941,18EX,,1897,910,
RUS,Leningrad,PUSHKIN,3941,18EX,,1926,537,
RUS,Leningrad,SHLISSELBURG,3942,1917X,,1926,57,
RUS,Leningrad,SHLISSELBURG,3942,1917X,,1939,47,
RUS,Leningrad,SIVERSKYI,3943,1917X,,1926,14,
RUS,Leningrad,SIVERSKYI,3943,1917X,,1939,172,
RUS,Leningrad,SLUTZK,3944,20EX,,1926,281,
RUS,Leningrad,SLUTZK,3944,20EX,,1939,2013,
RUS,Leningrad,SOLTSY,3945,20EX,,1939,156,
RUS,Leningrad,STRELNA,3946,,,1926,41,
RUS,Leningrad,STRELNA,3946,,,1939,319,
RUS,Leningrad,TIARLEVO,3947,19XX,,1939,216,
RUS,Leningrad,TIKHVIN,3948,18LX,,1897,121,
RUS,Leningrad,TIKHVIN,3948,18LX,,1926,176,
RUS,Leningrad,TIKHVIN,3948,18LX,,1939,113,
RUS,Leningrad,URITSK,3949,1925,,1925,43,
RUS,Leningrad,URITSK,3949,1925,,1939,316,
RUS,Leningrad,VOLODARSKYI,3950,19XX,,1939,153,
RUS,Leningrad,VYRITSA,3951,19XX,,1926,49,
RUS,Leningrad,VYRITSA,3951,19XX,,1939,138,
TUN,Le  Kef,EBBA KSOUR,3952,192X,,1926,127,
TUN,Le  Kef,EBBA KSOUR,3952,192X,,1936,143,
TUN,Le  Kef,EBBA KSOUR,3952,192X,,1956,48,
ITL,Lazio,ROME,3953,00XX,,1526,1772,
ITL,Lazio,ROME,3953,00XX,,1873,4880,
ITL,Lazio,ROME,3953,00XX,,1886,5600,
ITL,Lazio,ROME,3953,00XX,,1910,10000,
ITL,Lazio,ROME,3953,00XX,,1916,11000,
ITL,Lazio,ROME,3953,00XX,,1936,13000,
ITL,Lazio,ROME,3953,00XX,,1948,11000,
ITL,Lazio,ROME,3953,00XX,,1965,12928,
LAT,Latgale,INDRA,3954,,,1935,46,
LAT,Latgale,ABRENE,3955,,,1935,61,
LAT,Latgale,ASUNE,3956,,,1930,24,
LAT,Latgale,BALTINAVA,3957,19LX,,1935,164,
LAT,Latgale,BALVI,3958,20EX,,1925,487,
LAT,Latgale,BALVI,3958,20EX,,1935,379,
LAT,Latgale,BERZPILS,3959,,,1935,30,
LAT,Latgale,BOROVAJA,3960,20XX,,1935,176,
LAT,Latgale,DAGDA,3961,182X,182X,1897,1026,
LAT,Latgale,DAGDA,3961,182X,182X,1920,727,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1815,1559,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1863,11000,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1897,32369,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1914,55680,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1917,20000,
LAT,Latgale,DAUGAVPILS,3962,1823,1750-1760,1918,10000,
LAT,Latgale,KARSAVA,3963,186X,182X,1897,609,
LAT,Latgale,KARSAVA,3963,186X,182X,1914,2400,
LAT,Latgale,KARSAVA,3963,186X,182X,1920,900,
LAT,Latgale,KAUNATA,3964,20EX,20EX,,,
LAT,Latgale,KRASLAVA,3965,1772,1764,1772,733,
LAT,Latgale,KRASLAVA,3965,1772,1764,1897,4051,
LAT,Latgale,KRASLAVA,3965,1772,1764,1925,1716,
LAT,Latgale,KRUSTPILS,3966,16LX,16LX,1890,3164,
LAT,Latgale,KRUSTPILS,3966,16LX,16LX,1925,1331,
LAT,Latgale,KRUSTPILS,3966,16LX,16LX,1935,1043,
LAT,Latgale,KRUSTPILS,3966,16LX,16LX,1897,3164,
LAT,Latgale,LIVANI,3967,18MX,,1897,1406,
LAT,Latgale,MALTA,3968,1873,,1920,211,
LAT,Latgale,MALTA,3968,1873,,1935,107,
LAT,Latgale,MORTENI,3969,,,,,
LAT,Latgale,NAUTRENI,3970,,,1930,26,
LAT,Latgale,NIRZA,3971,,,1925,45,
LAT,Latgale,PIEDRUJA,3972,17MX,,1906,706,
LAT,Latgale,PIEDRUJA,3972,17MX,,1935,145,
LAT,Latgale,PILDA,3973,18XX,,1930,7,
LAT,Latgale,PREILI,3974,18EX,,1897,1375,
LAT,Latgale,PREILI,3974,18EX,,1935,847,
LAT,Latgale,RAIPOLE,3975,,,1914,8,
POL,Cracow,RAJCZA,3976,18MX,,1921,132,
LAT,Latgale,REZEKNE,3977,17LX,,1897,6478,
LAT,Latgale,REZEKNE,3977,17LX,,1925,3911,
LAT,Latgale,REZEKNE,3977,17LX,,1935,3342,
LAT,Latgale,RIEBENI,3978,19EX,,1897,533,
LAT,Latgale,RUGAJI,3979,20EX,,1935,85,
LAT,Latgale,RUNDENI,3980,,,1935,5,
LAT,Latgale,SKAISTA,3981,,,1930,16,
LAT,Latgale,SKAUNE,3982,,,1910,144,
LAT,Latgale,SOMERSETA,3983,19XX,,1935,57,
LAT,Latgale,TILZA,3984,,,1935,61,
LAT,Latgale,UNGURMUIZA,3985,,,1930,16,
LAT,Latgale,VARAKLANI,3986,18XX,17LX,1897,1365,
LAT,Latgale,VARAKLANI,3986,18XX,17LX,1935,952,
LAT,Latgale,VILAKA,3987,1772,1772,1903,540,
LAT,Latgale,VILAKA,3987,1772,1772,1935,465,
LAT,Latgale,VILANI,3988,1873,1873,1935,396,
LAT,Latgale,VISKI,3989,17XX,17XX,1897,668,
LAT,Latgale,VISKI,3989,17XX,17XX,1935,423,
LAT,Latgale,ZILUPE,3990,1900,1900,,,
GRE,Larisa,LARISSA,3991,16XX,18XX,1848,1500,
GRE,Larisa,LARISSA,3991,16XX,18XX,1880,2000,
GRE,Larisa,LARISSA,3991,16XX,18XX,1907,1069,
GRE,Larisa,LARISSA,3991,16XX,18XX,1940,1175,
LAT,Courland,VALDEMARPILS,3992,17EX,,1897,1197,
LAT,Courland,GROBINA,3993,18EX,18EX,1861,677,
LAT,Courland,GROBINA,3993,18EX,18EX,1910,258,
LAT,Courland,GROBINA,3993,18EX,18EX,1935,95,
LAT,Courland,KULDIGA,3994,1795,1795,1840,171,
LAT,Courland,KULDIGA,3994,1795,1795,1881,2713,
LAT,Courland,KULDIGA,3994,1795,1795,1935,646,
LAT,Courland,LIEPAJA,3995,1799,1799,1850,1348,
LAT,Courland,LIEPAJA,3995,1799,1799,1881,6651,
LAT,Courland,LIEPAJA,3995,1799,1799,1911,10308,
LAT,Courland,LIEPAJA,3995,1799,1799,1935,7379,
LAT,Courland,PILTENE,3996,16XX,16XX,1881,721,
LAT,Courland,PRIEKULE,3997,,,,,
LAT,Courland,SABILE,3998,19EX,1840,1881,873,
LAT,Courland,SABILE,3998,19EX,1840,1925,325,
LAT,Courland,SKRUNDA,3999,,,,,
LAT,Courland,VAINODE,4000,20XX,,1935,125,
RUS,Kursk,BELGOROD,4001,19LX,,1926,631,
RUS,Kursk,DMITRIEV LGOVSKYI,4002,19LX,,1897,104,
RUS,Kursk,DMITRIEV LGOVSKYI,4002,19LX,,1926,180,
RUS,Kursk,LGOV,4003,19LX,,1926,183,
RUS,Kursk,OBOYAN,4004,20EX,,1926,118,
RUS,Kursk,RYLSK,4005,18LX,,1926,245,
RUS,Kursk,STARYI OSKOL,4006,20EX,,1926,106,
RUS,Kursk,SUDZHA,4007,20XX,,1926,53,
GER,Ksanthi,KSANTHI,4008,20XX,1913,1928,718,
GER,Ksanthi,KSANTHI,4008,20XX,1913,1934,500,
GER,Ksanthi,KSANTHI,4008,20XX,1913,1940,600,
LIT,Kretinga,VEIVIRZENAI,4009,1662,,1847,281,
LIT,Kretinga,VEIVIRZENAI,4009,1662,,1923,259,
LIT,Kretinga,KRETINGA,4010,17MX,,1897,1202,
LIT,Kretinga,KRETINGA,4010,17MX,,1940,1000,
LIT,Kretinga,PALANGA,4011,15XX,,1897,925,
Sicily,Italy,PALERMO,4012,05XX,,1172,1500,
Sicily,Italy,PALERMO,4012,05XX,,1911,1159,
Sicily,Italy,PALERMO,4012,05XX,,1936,96,
LIT,Kretinga,ANDRIEJAVAS,4013,,,1923,66,
LIT,Kretinga,DARBENAI,4014,19XX,19XX,1897,1129,
LIT,Kretinga,DARBENAI,4014,19XX,19XX,1940,800,
LIT,Kretinga,GARGZDAI,4015,15XX,1639,1897,1455,
LIT,Kretinga,KULIAI,4016,20XX,20XX,1897,181,
LIT,Kretinga,MOSEDIS,4017,18XX,1742,1897,363,
LIT,Kretinga,MOSEDIS,4017,18XX,1742,1940,130,
LIT,Kretinga,PLATELIAI,4018,17EX,,1897,171,
LIT,Kretinga,PLATELIAI,4018,17EX,,1940,120,
LIT,Kretinga,SALANTAI,4019,16XX,,1897,1106,
LIT,Kretinga,SALANTAI,4019,16XX,,1940,500,
LIT,Kretinga,SKUODAS,4020,16XX,,1897,2292,
LIT,Kretinga,SKUODAS,4020,16XX,,1940,2200,
RUS,Krasnodar,TIMOSHEVTS,4021,,,,,
RUS,Krasnodar,VERNIKOVSKY,4022,,,,,
RUS,Krasnodar,NOVO-DEREVYAIANSKAYA,4023,,,,,
RUS,Krasnodar,NOVOPAVLOVSKOYE,4024,,,,,
RUS,Krasnodar,TEMIRGOYEVSKAYA,4025,,,,,
RUS,Krasnodar,BELORECHENSKAYA,4026,,,,,
RUS,Krasnodar,ARCHANGELSKAYA,4027,,,,,
RUS,Krasnodar,ARMAVIR,4028,19XX,,,,
RUS,Krasnodar,BELAYA GLINA,4029,,,,,
RUS,Krasnodar,GULKEVITCH,4030,,,,,
RUS,Krasnodar,KURGANSKAYA,4031,,,,,
RUS,Krasnodar,KORENOVSKAYA,4032,,,,,
RUS,Krasnodar,KOTEKHBALSKI,4033,,,,,
RUS,Krasnodar,KRASNODAR,4034,19XX,,1897,562,
RUS,Krasnodar,KRASNODAR,4034,19XX,,1926,1746,
RUS,Krasnodar,LABINSKAYA,4035,19XX,,,,
RUS,Krasnodar,LADOSHKAYA,4036,,,,,
RUS,Krasnodar,LENINGRADSKAYA,4037,,,,,
RUS,Krasnodar,MAYKOP,4038,19XX,,,,
RUS,Krasnodar,MICHAYLOVSKAYA,4039,,,,,
RUS,Krasnodar,NOVO-MINSKAYA,4040,,,,,
RUS,Krasnodar,NOVOROSSYISK,4041,18MX,,1897,980,
RUS,Krasnodar,NOVOROSSYISK,4041,18MX,,1926,1915,
RUS,Krasnodar,OTRADNAYA,4042,,,,,
RUS,Krasnodar,SHTEYNGARDSKI,4043,,,,,
RUS,Krasnodar,STAROMINSKAYA,4044,,,,,
RUS,Krasnodar,TIKHORETSK,4045,18EX,,,,
RUS,Krasnodar,UDOBINSKYI,4046,,,,,
RUS,Krasnodar,USPENSKOYE,4047,,,,,
RUS,Krasnodar,UST-LABINSKAYA,4048,,,,,
RUS,Krasnodar,YAROSLAVSKAYA,4049,,,,,
HUN,Komarom,ACS,4050,17MX,,1840,275,
HUN,Komarom,ACS,4050,17MX,,1930,119,
HUN,Komarom,BANHIDA,4051,17LX,,1869,22,
HUN,Komarom,BANHIDA,4051,17LX,,1941,69,
HUN,Komarom,FELSOGALLA,4052,18EX,,1941,203,
HUN,Komarom,KOMAROM,4053,13XX,17XX,1880,109,
HUN,Komarom,KOMAROM,4053,13XX,17XX,1910,294,
HUN,Komarom,KOMAROM,4053,13XX,17XX,1941,110,
HUN,Komarom,TATA-TOVAROS,4054,1711,,1880,1037,
HUN,Komarom,TATA-TOVAROS,4054,1711,,1941,527,
UKR,Kirovograd,NOVAYA PRAGA,4055,19EX,,1926,591,
UKR,Kirovograd,NOVAYA PRAGA,4055,19EX,,1939,113,
UKR,Kirovograd,KAMENKA,4056,18EX,,1764,16,
UKR,Kirovograd,KAMENKA,4056,18EX,,1897,2193,
UKR,Kirovograd,KAMENKA,4056,18EX,,1939,618,
UKR,Kirovograd,GROMOKLEYA,4057,19MX,,1879,330,
UKR,Kirovograd,GROMOKLEYA,4057,19MX,,1920,270,
UKR,Kirovograd,TORGOVITSA,4058,17LX,,1897,1299,
UKR,Kirovograd,TORGOVITSA,4058,17LX,,1926,846,
UKR,Kirovograd,ZNAMENKA,4059,19LX,,1939,653,
UKR,Kirovograd,BRATOLIUBOVKA,4060,18EX,,1897,1193,
UKR,Kirovograd,BRATOLIUBOVKA,4060,18EX,,1926,45,
UKR,Kirovograd,POMOSCHNAYA,4061,,,1939,175,
UKR,Kirovograd,ALEXANDRIA,4062,17LX,,1897,3735,
UKR,Kirovograd,ALEXANDRIA,4062,17LX,,1939,1420,
UKR,Kirovograd,ALEXANDROVKA,4063,17LX,,1847,356,
UKR,Kirovograd,ALEXANDROVKA,4063,17LX,,1897,3213,
UKR,Kirovograd,ALEXANDROVKA,4063,17LX,,1939,565,
UKR,Kirovograd,BOBRINETS,4064,18EX,,1897,3481,
UKR,Kirovograd,BOBRINETS,4064,18EX,,1926,2265,
UKR,Kirovograd,BOBRINETS,4064,18EX,,1939,654,
UKR,Kirovograd,CHIGIRIN,4065,1758,,1758,66,
UKR,Kirovograd,CHIGIRIN,4065,1758,,1897,2922,
UKR,Kirovograd,CHIGIRIN,4065,1758,,1926,402,
UKR,Kirovograd,CHIGIRIN,4065,1758,,1939,74,
UKR,Kirovograd,IZRAILOVKA (I),4066,1807,,1812,118,
UKR,Kirovograd,IZRAILOVKA (I),4066,1807,,1897,1387,
UKR,Kirovograd,IZRAILOVKA (I),4066,1807,,1926,1201,
UKR,Kirovograd,IZRAILOVKA (I),4066,1807,,1939,353,
UKR,Kirovograd,KALNIBOLOTA,4067,18EX,,1897,588,
UKR,Kirovograd,KALNIBOLOTA,4067,18EX,,1926,191,
UKR,Kirovograd,KHMELEVOE,4068,18LX,,1897,305,
UKR,Kirovograd,KHMELEVOE,4068,18LX,,1926,112,
UKR,Kirovograd,KRILOV,4069,1792,,1897,240,
UKR,Kirovograd,KRILOV,4069,1792,,1926,19,
UKR,Kirovograd,VISKA,4070,18LX,,1939,207,
UKR,Kirovograd,MEDVEDOVKA,4071,18EX,,1897,1453,
UKR,Kirovograd,MEDVEDOVKA,4071,18EX,,1926,35,
UKR,Kirovograd,NOVOARKHANGELSK,4072,18LX,,1897,943,
UKR,Kirovograd,NOVOARKHANGELSK,4072,18LX,,1926,636,
UKR,Kirovograd,NOVOARKHANGELSK,4072,18LX,,1939,209,
UKR,Kirovograd,NOVOMIRGOROG,4073,1821,,1897,1622,
UKR,Kirovograd,NOVOMIRGOROG,4073,1821,,1939,315,
UKR,Kirovograd,NOVOUKRAINKA,4074,18MX,,1897,2909,
UKR,Kirovograd,NOVOUKRAINKA,4074,18MX,,1939,802,
UKR,Kirovograd,PODVYSOKOE,4075,1887,,1939,96,
UKR,Kirovograd,POKOTILOVO,4076,17XX,,1897,1670,
UKR,Kirovograd,POKOTILOVO,4076,17XX,,1926,1426,
UKR,Kirovograd,ROVNOYE,4077,,,1923,470,
UKR,Kirovograd,ROVNOYE,4077,,,1939,106,
UKR,Kirovograd,SAGAYDAK,4078,18MX,,1897,770,
UKR,Kirovograd,SAGAYDAK,4078,18MX,,1926,579,
UKR,Kirovograd,SHEVCHENKOVO,4079,18LX,,1897,57,
UKR,Kirovograd,SHEVCHENKOVO,4079,18LX,,1926,245,
UKR,Kirovograd,TELEPINO,4080,17LX,,1847,191,
UKR,Kirovograd,TELEPINO,4080,17LX,,1897,632,
UKR,Kirovograd,TELEPINO,4080,17LX,,1926,54,
UKR,Kirovograd,TYSHKOVKA,4081,,,1939,138,
UKR,Kirovograd,ZLATOPOL,4082,18EX,,1897,6373,
UKR,Kirovograd,ZLATOPOL,4082,18EX,,1926,3863,
UKR,Kirovograd,ZLATOPOL,4082,18EX,,1939,1047,
UKR,Kiev,BARYSZEVKA,4083,,,1897,462,
UKR,Kiev,BARYSZEVKA,4083,,,1939,134,
UKR,Kiev,DUBOVO,4084,,,1897,1104,
UKR,Kiev,DUBOVO,4084,,,1926,57,
UKR,Kiev,IVANKOV,4085,1789,,1789,73,
UKR,Kiev,IVANKOV,4085,1789,,1897,1577,
UKR,Kiev,IVANKOV,4085,1789,,1939,430,
UKR,Kiev,BABENKA,4086,1790,,1790,42,
UKR,Kiev,BABENKA,4086,1790,,1939,103,
UKR,Kiev,BELAYA TSERKOW,4087,16XX,,1765,1457,
UKR,Kiev,BELAYA TSERKOW,4087,16XX,,1897,18720,
UKR,Kiev,BELAYA TSERKOW,4087,16XX,,1939,9284,
UKR,Kiev,BOBER,4088,19XX,,1878,8,
UKR,Kiev,BOBER,4088,19XX,,1897,208,
UKR,Kiev,BOBER,4088,19XX,,1926,99,
UKR,Kiev,BOGUSLAV,4089,16EX,,1765,574,
UKR,Kiev,BOGUSLAV,4089,16EX,,1897,7445,
UKR,Kiev,BOGUSLAV,4089,16EX,,1939,2230,
UKR,Kiev,BOJARKA,4090,,,1765,13,
UKR,Kiev,BOJARKA,4090,,,1897,721,
UKR,Kiev,BOJARKA,4090,,,1939,294,
UKR,Kiev,BORODIANKA,4091,18XX,,1765,353,
UKR,Kiev,BORODIANKA,4091,18XX,,1897,621,
UKR,Kiev,BORODIANKA,4091,18XX,,1939,284,
UKR,Kiev,BOROWAYA,4092,,,1939,176,
UKR,Kiev,BORYSOPOL,4093,16XX,,1897,1094,
UKR,Kiev,BORYSOPOL,4093,16XX,,1923,419,
UKR,Kiev,BROVARY,4094,,,1897,888,
UKR,Kiev,BROVARY,4094,,,1939,485,
UKR,Kiev,BUKI,4095,,,1847,1182,
UKR,Kiev,BUKI,4095,,,1897,2298,
UKR,Kiev,BUKI,4095,,,1939,546,
UKR,Kiev,BYSHEV,4096,,,1765,142,
UKR,Kiev,BYSHEV,4096,,,1897,597,
UKR,Kiev,BYSHEV,4096,,,1926,32,
UKR,Kiev,CHERKASY,4097,19XX,,1765,171,
UKR,Kiev,CHERKASY,4097,19XX,,1897,10950,
UKR,Kiev,CHERKASY,4097,19XX,,1939,7637,
UKR,Kiev,CHERNOBYL,4098,16LX,16LX,1765,696,
UKR,Kiev,CHERNOBYL,4098,16LX,16LX,1897,5526,
UKR,Kiev,CHERNOBYL,4098,16LX,16LX,1939,1783,
UKR,Kiev,CHRISTIANOVKA,4099,17XX,,1939,405,
UKR,Kiev,DIMER,4100,,,1765,52,
UKR,Kiev,DIMER,4100,,,1897,984,
UKR,Kiev,DIMER,4100,,,1939,153,
UKR,Kiev,FASTOW,4101,17LX,,1765,381,
UKR,Kiev,FASTOW,4101,17LX,,1897,5595,
UKR,Kiev,FASTOW,4101,17LX,,1939,2149,
UKR,Kiev,GERMANOWKA,4102,,,1775,10,
UKR,Kiev,GERMANOWKA,4102,,,1897,1049,
UKR,Kiev,GERMANOWKA,4102,,,1926,62,
UKR,Kiev,GORNOSTIPOL,4103,,,1765,57,
UKR,Kiev,GORNOSTIPOL,4103,,,1897,1888,
UKR,Kiev,GORNOSTIPOL,4103,,,1939,573,
UKR,Kiev,GORODYSHCHE,4104,,,1897,3124,
UKR,Kiev,GORODYSHCHE,4104,,,1939,570,
UKR,Kiev,GOSTOMYL,4105,17EX,,1897,916,
UKR,Kiev,GOSTOMYL,4105,17EX,,1939,169,
UKR,Kiev,GREBENKI,4106,,,1897,551,
UKR,Kiev,GREBENKI,4106,,,1939,84,
UKR,Kiev,IRPEN,4107,,,1939,247,
UKR,Kiev,JASNOGORODKA,4108,1784,,1784,60,
UKR,Kiev,JASNOGORODKA,4108,1784,,1897,624,
UKR,Kiev,KAGANOVICHI-KHABNOYE,4109,1765,,1765,80,
UKR,Kiev,KAGANOVICHI-KHABNOYE,4109,1765,,1897,1721,
UKR,Kiev,KAGANOVICHI-KHABNOYE,4109,1765,,1939,999,
UKR,Kiev,KAGAROLIK,4110,1765,,1765,21,
UKR,Kiev,KAGAROLIK,4110,1765,,1897,1414,
UKR,Kiev,KAGAROLIK,4110,1765,,1939,325,
UKR,Kiev,KANIEW,4111,1765,,1765,98,
UKR,Kiev,KANIEW,4111,1765,,1897,2683,
UKR,Kiev,KANIEW,4111,1765,,1939,487,
UKR,Kiev,KATERYNYPOL,4112,,,1897,1980,
UKR,Kiev,KATERYNYPOL,4112,,,1939,395,
UKR,Kiev,KODRY,4113,18XX,,1939,109,
UKR,Kiev,KORSHEVATA,4114,1763,,1897,1265,
UKR,Kiev,KORSUN,4115,16XX,,1785,187,
UKR,Kiev,KORSUN,4115,16XX,,1897,3797,
UKR,Kiev,KORSUN,4115,16XX,,1926,2449,
UKR,Kiev,KORSUN,4115,16XX,,1939,1329,
UKR,Kiev,LADYZHENKA,4116,,,1790,35,
UKR,Kiev,LADYZHENKA,4116,,,1897,1173,
UKR,Kiev,LYSIANKA,4117,16LX,,1897,2845,
UKR,Kiev,LYSIANKA,4117,16LX,,1939,215,
UKR,Kiev,MAKAROV,4118,1765,,1765,217,
UKR,Kiev,MAKAROV,4118,1765,,1897,3953,
UKR,Kiev,MANKOVKA,4119,18XX,,1939,105,
UKR,Kiev,MIRONOWKA,4120,19XX,,1939,159,
UKR,Kiev,MOKRAJA KALAGIRKA,4121,,,1897,1677,
UKR,Kiev,MOKRAJA KALAGIRKA,4121,,,1926,537,
UKR,Kiev,MOSHNY,4122,1784,,1784,130,
UKR,Kiev,MOSHNY,4122,1784,,1897,1022,
UKR,Kiev,MOSHNY,4122,1784,,1926,68,
UKR,Kiev,NASTASHKA,4123,17XX,,1897,535,
UKR,Kiev,NASTASHKA,4123,17XX,,1926,154,
UKR,Kiev,OBUKHOW,4124,19EX,,1897,1140,
UKR,Kiev,OLSHANA,4125,,,1765,26,
UKR,Kiev,OLSHANA,4125,,,1897,1233,
UKR,Kiev,OLSHANA,4125,,,1939,195,
UKR,Kiev,PIASKOVKA,4126,17XX,,1939,186,
UKR,Kiev,PIATIGORY,4127,,,1765,138,
UKR,Kiev,PIATIGORY,4127,,,1897,1385,
UKR,Kiev,PIATIGORY,4127,,,1926,532,
UKR,Kiev,PIEREJASLAV,4128,16XX,,1801,66,
UKR,Kiev,PIEREJASLAV,4128,16XX,,1897,5754,
UKR,Kiev,PIEREJASLAV,4128,16XX,,1939,937,
UKR,Kiev,ROKITNOYE,4129,,,1897,2073,
UKR,Kiev,ROKITNOYE,4129,,,1939,711,
UKR,Kiev,ROTMISTROVKA,4130,,,1897,1785,
UKR,Kiev,ROTMISTROVKA,4130,,,1926,125,
UKR,Kiev,ROZHEV,4131,,,1787,25,
UKR,Kiev,ROZHEV,4131,,,1897,610,
UKR,Kiev,ROZHEV,4131,,,1926,19,
UKR,Kiev,RYZHNOVKA,4132,,,1897,1374,
UKR,Kiev,RYZHNOVKA,4132,,,1926,753,
UKR,Kiev,RZHISHCHEV,4133,1784,,1784,94,
UKR,Kiev,RZHISHCHEV,4133,1784,,1897,6008,
UKR,Kiev,RZHISHCHEV,4133,1784,,1939,366,
UKR,Kiev,SHENDEROVKA,4134,,,1897,761,
UKR,Kiev,SHENDEROVKA,4134,,,1926,409,
UKR,Kiev,SHPOLA,4135,17LX,,1897,5388,
UKR,Kiev,SHPOLA,4135,17LX,,1939,2397,
UKR,Kiev,SKVIRA,4136,1765,,1765,262,
UKR,Kiev,SKVIRA,4136,1765,,1897,2184,
UKR,Kiev,SKVIRA,4136,1765,,1939,2243,
UKR,Kiev,SMIELA,4137,1897,,1765,927,
UKR,Kiev,SMIELA,4137,1897,,1897,7475,
UKR,Kiev,SMIELA,4137,1897,,1939,3428,
UKR,Kiev,SNEGORKA,4138,,,1939,147,
UKR,Kiev,STAVISHCHE,4139,1765,,1765,699,
UKR,Kiev,STAVISHCHE,4139,1765,,1897,3917,
UKR,Kiev,STAVISHCHE,4139,1765,,1939,319,
UKR,Kiev,STEBLEV,4140,1775,,1775,8,
UKR,Kiev,STEBLEV,4140,1775,,1887,1472,
UKR,Kiev,STEBLEV,4140,1775,,1923,700,
UKR,Kiev,STEPANTSY,4141,1765,,1765,12,
