line_id,code,jg_id,ejl_line,name,dist,prov,area,region,prov1900,prov1930,jg_dist,jg_dist1930,country1900,country1930
1251,KLC_STP_PCNW,-1048855,3835,Novo-Zhitomir,Kherson,Kherson,Pale,Dnepropetrovsk,Kherson,Ukraine SSR,Kherson,Dnepropetrovsk,Russian Empire,Soviet Union
1252,KVN_VLK_PGRY,-2971417,3836,Novozybkov,Novozybkov,Chernigov,Pale,Oriol,Chernigov,Russian SSR,Novozybkov,Oriol,Russian Empire,Soviet Union
1253,EST_VSN_VSNS,-1048857,3837,Novo-Zlatopol,Aleksandrovsk,Ekaterinoslav,Mainland Russia,Zaporozhe,Ekaterinoslav,Ukraine SSR,Aleksandrovsk,Zaporozhe,Russian Empire,Soviet Union
1254,PTR_NVR_PJCZ,-1947096,3839,Novyi Bykhov,Staro-Bykhov,Mogilev,Pale,Mogilev,Mogilev,Belarus SSR,Staro-Bykhov,Mogilev,Russian Empire,Soviet Union
1255,KVN_RSS_PRZH,-1048914,3840,Novofastov,Skvira,Kiev,Pale,Vinnitsa,Kiev,Ukraine SSR,Skvira,Vinnitsa,Russian Empire,Soviet Union
1256,KVN_PNV_PKR,-1048877,3841,Novyi-Bug,Kherson,Kherson,Pale,Nikolaiev,Kherson,Ukraine SSR,Kherson,Nikolaiev,Russian Empire,Soviet Union
1257,CRL_GRB_PLNG,-518857,3844,Nowe Miasto,Rawa,Piotrkow,Congress Poland,Lodz,Piotrków,Warszawa,Rava,Rawa,Russian Empire,Poland
1258,KVN_NVL_PNDL,-1048834,3845,Nowe Miasto,Dobromil,Galicia,Galicia,Lwow,Galicia,Lwów,Dobromil,Dobromil,Austrian Empire,Soviet Union
1259,KVN_NVL_PNMN,-518853,3846,Nowe Miasto,Plonsk,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Plonsk,Płońsk,Russian Empire,Poland
1260,KVN_PNV_PNVZ,,3847,Nowe Siolo (I),Zolkiew,Galicia,Galicia,Lwow,,,,,,
1261,VLN_TRK_PNNS,,3848,Nowe Siolo (Ii),Zbaraz,Galicia,Galicia,Tarnopol,,,,,,
1262,KVN_SHV_PPLN,,3849,Nowiny Pokarczmiska,Lublin,Lublin,Congress Poland,Lublin,,,,,,
1263,RDM_OPC_PRDY,-518975,3850,Novogrod,Lomzha,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Lomzha,Łomża,Russian Empire,Poland
1264,VLN_VLK_PRFN,-1946683,3851,Novogrudok,Novogrudok,Minsk,Pale,Nowogrodek,Minsk,Nowogródek,Novogrudok,Nowogródek,Russian Empire,Soviet Union
1265,SDL_VLD_PRCZ,-1947067,3852,Novoelnia,Slonim,Grodno,Pale,Nowogrodek,Grodno,Nowogródek,Slonim,Nowogródek,Russian Empire,Soviet Union
1266,SDL_GRV_PRYS,-1947100,3854,Novyi Dvor,Lida,Vilna,Pale,Nowogrodek,Vilna,Nowogródek,Lida,Lida,,Soviet Union
1267,PRU_PMM_PSWL,-1947099,3855,Novyi Dvor,Volkovysk,Grodno,Pale,Bialystok,Grodno,Białystok,Volkovysk,Wołkowysk,Russian Empire,Soviet Union
1268,GLC_STN_PSCZ,-519071,3856,Nowy Dwór,Warszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Warsaw,Warszawa,Russian Empire,Poland
1269,KVN_PNV_PSVL,-519062,3857,Novyi Dvor,Sokolki,Grodno,Pale,Bialystok,Grodno,Białystok,Sokolki,Sokółka,Russian Empire,Poland
1270,KVN_SHV_PSHV,-519097,3858,Nowy Korczyn,Stopnica,Kielce,Congress Poland,Kielce,Kielce,Kielce,Stopnica,Stopnica,,Poland
1271,EKT_PVL_PVLG,-1947160,3859,Novo-Pogost,Disna,Vilna,Pale,Vilna,Vilna,Wilno,Disna,Brasław,,Soviet Union
1272,KIV_SKV_PVLC,-519123,3860,Nowy Sącz,Nowy Sacz,Galicia,Galicia,Cracow,Galicia,Kraków,Nowy Sącz,Nowy Sącz,,Poland
1273,POD_BRT_PCHR,-519177,3862,Nur,Ostrov,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Ostrov,Ostrów,Russian Empire,Poland
1274,GLC_STN_PCZN,-1947182,3890,Obchuga,Sienno,Mogilev,Pale,Minsk,Mogilev,Belarus SSR,Sienno,Minsk,Russian Empire,Soviet Union
1275,TRD_PRK_PRKP,-2617212,3891,Abeli,Novoaleksandrovsk,Kovno,Pale,Rokiskis,Kovno,,Novoaleksandrovsk,Rokiškis,Russian Empire,Soviet Union
2728,LVL_PRN_PRNV,-501810,3900,Glogowek,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
1276,KHR_BLT_BGPL,-1049005,3918,Obertyn,Kolomyja,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Horodenka,Horodenka,Austrian Empire,Soviet Union
1277,POD_OLG_PSCH,-1049025,3924,Obodovka,Olgopol,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Ol'gopol',Vinnitsa,Russian Empire,Soviet Union
1278,POD_BLT_PSCH,-1947187,3925,Oboltsy,Orsha,Mogilev,Pale,Vitebsk,Mogilev,Belarus SSR,Orsha,Vitebsk,Russian Empire,Soviet Union
1279,MNS_MZY_PTRK,-519313,3928,Obersitzko,Szamotuly,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Szamotuły,Germany,Poland
1280,MGL_KLM_PTRV,-1049050,3930,Obukhov,Kiev,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Kiev,Kiev,Russian Empire,Soviet Union
1281,WRS_WRS_PSCZ,-1049062,3931,Ochakov,Odessa,Kherson,Pale,Nikolaiev,Kherson,Ukraine SSR,Odessa,Nikolaiev,Russian Empire,Soviet Union
1282,GRD_VLK_PSK,,3932,Ochotnica,Nowy Targ,Galicia,Galicia,Cracow,,,,,,
1283,LBL_LBL_PSK,-1947210,3937,Odelsk,Sokolki,Grodno,Pale,Bialystok,Grodno,Białystok,Sokolki,Sokółka,Russian Empire,Soviet Union
1284,KLS_LNC_PTK,-1049092,3941,Odessa,Odessa,Kherson,Pale,Odessa,Kherson,Ukraine SSR,Odessa,Odessa,Russian Empire,Soviet Union
1285,KIV_TRS_PTGR,-519430,3945,Odrzywół,Opoczno,Radom,Congress Poland,Lodz,Radom,Kielce,Opochno,Opoczno,Russian Empire,Poland
2756,VLH_ZHT_PTK,-519691,3950,Olesnica,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
1286,KLS_LNC_PTK_2,-3211301,3957,Ogre,Riga,Livland,Mainland Russia,Vidzeme,Livland,Vidzeme,Riga,Rīga,Russian Empire,Soviet Union
2695,LMZ_LMZ_PNTN,,3959,Ohlau,Schlesien,Prussia,,Lower Silesia,,,,,,
1287,VTB_DRS_PRDR,,3961,Okrzeja,Lukow,Lublin,Congress Poland,Lublin,,,,,,
1288,PLT_PRS_PRSL,-519589,3964,Okuniew,Warszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Warsaw,Warszawa,Russian Empire,Poland
1289,KLC_STP_PRZC,-1049235,3968,Olesko,Zloczow,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Złoczów,Złoczów,,Soviet Union
1290,KVN_TLS_PKL,-519708,3969,Rosenberg,Olesno,Preussen,Prussia,Kielce,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
1291,POD_VNN_NVYP,-519718,3970,Oleszyce,Cieszanow,Galicia,Galicia,Lwow,Galicia,Lwów,Cieszanów,Lubaczów,,Poland
1292,POD_LTN_PLYV,-1049236,3971,Olevsk,Ovruch,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Ovruch,Zhitomir,Russian Empire,Soviet Union
1293,KLC_OLK_PLC,-1049259,3972,Olgopol,Olgopol,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Ol'gopol',Vinnitsa,Russian Empire,Soviet Union
1294,SWL_MRM_PLVS,-1042463,3973,Olizarka,Lutsk,Volhynia,Pale,Volhynia,Volhynia,Polesie,Lutsk,Sarny,Russian Empire,Soviet Union
1295,POD_LTN_PLV,-2620337,3974,Olkeniki,Troki,Vilna,Pale,Vilna,Vilna,Wilno,Troki,Wilno-Troki,,Soviet Union
1296,GLC_CRC_PLZN,-519731,3975,Olkusz,Olkusz,Kielce,Congress Poland,Kielce,Kielce,Kielce,Ol'kush,Olkusz,Russian Empire,Poland
1297,KLC_PNC_PNCZ,,3978,Olpiny,Jaslo,Galicia,Galicia,Cracow,,,,,,
1298,MNS_PNS_PNSK,-1049299,3979,Olshana,Zvenigorodka,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Zvenigorodka,Kiev,Russian Empire,Soviet Union
1299,KLC_STP_PTRK,-519859,3980,Allenstein,Olsztyn,Preussen,Prussia,Kielce,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
1300,WRS_NSH_PTRK,-1049331,3982,Olyka,Dubno,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Dubno,Łuck,Russian Empire,Soviet Union
1301,PTR_PTR_PTRK,-2617231,3988,Ganushishki,Novoaleksandrovsk,Kovno,Pale,Rokiskis,Kovno,,Novoaleksandrovsk,Rokiškis,Russian Empire,Soviet Union
1302,PLT_PRT_PRTN,-2617230,3989,Ganishushki,Troki,Vilna,Pale,Troki,Vilna,,Troki,Trakai,,Soviet Union
1303,GLC_STN_PSTY,-1049363,3990,Opalin,Vladimir-Volynskii,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Vladimir-Volynskii,Luboml,Russian Empire,Soviet Union
1304,SDL_BLA_PSZC,-519939,3993,Opatów,Opatow,Radom,Congress Poland,Kielce,Radom,Kielce,Opatov,Opatów,Russian Empire,Poland
1305,GLC_CRC_PWNC,-519946,3994,Opatowiec,Dabrowa,Kielce,Congress Poland,Kielce,Kielce,Kielce,Pinchov,Pińczów,Russian Empire,Poland
2696,KVN_TLS_PLTL,,3995,Opava,Schlesien,Prussia,,Silesia,,,,,,
1306,LVL_RIG_PLVN,-2974712,3996,Opochka,Opochka,Pskov,Mainland Russia,Kalinin,Pskov,Russian SSR,Opochka,Kalinin,Russian Empire,Soviet Union
1307,PTR_NVR_PLWN,-519966,3997,Opoczno,Opoczno,Radom,Congress Poland,Lodz,Radom,Kielce,Opochno,Opoczno,Russian Empire,Poland
1308,MNS_BRS_PLSH,-519976,3998,Opole,Pulawy,Lublin,Congress Poland,Lublin,Lublin,Lublin,Puławy,Puławy,,Poland
2736,PRU_PSN_PLSC,-519973,3999,Opole,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
2555,KIV_LPV_PLSK,-1947347,4001,Opsa,Novoaleksandrovsk,Kovno,Pale,Vilna,Kovno,Wilno,Novoaleksandrovsk,Brasław,Russian Empire,Soviet Union
1309,VLN_DSN_PLS,-1049383,4006,Oratov,Lipovets,Kiev,Pale,Vinnitsa,Kiev,Ukraine SSR,Lipovets,Vinnitsa,Russian Empire,Soviet Union
1310,PLC_PLT_PLCK,-1049405,4012,Oriekhov,Berdiansk,Taurida,Pale,Zaporozhe,Taurida,Ukraine SSR,Berdiansk,Zaporozhe,Russian Empire,Soviet Union
1311,WRS_PLN_PLNS,-2277051,4013,Orgieev,Orgieev,Bessarabia,Pale,Bessarabia,Bessarabia,Basarabia,Orgieev,Orhei,Russian Empire,Soviet Union
1312,MNS_PNS_PLTN,-1049433,4014,Orynin,Kamenets-Podolsk,Podolia,Pale,Kamenets-Podolski,Podolia,Ukraine SSR,Kamenets-Podol'sk,Kamenets-Podolski,Russian Empire,Soviet Union
1313,KVN_TLS_PLNG,-2974908,4015,Orel,Orel,Orel,Mainland Russia,Oriol,Orel,Russian SSR,Orel,Oriol,Russian Empire,Soviet Union
1314,KVN_NVL_PLSY,-520022,4017,Orlia,Bielsk,Grodno,Pale,Bialystok,Grodno,Białystok,Bielsk,Bielsk,Russian Empire,Poland
1315,PRU_PSN_PNN,-1947387,4018,Orlia,Lida,Vilna,Pale,Nowogrodek,Vilna,Nowogródek,Lida,Lida,,Soviet Union
2704,GLC_STN_PNW,,4020,Orlova,Schlesien,Prussia,,Silesia,,,,,,
1316,GLC_STN_PBRZ,-1049478,4024,Orów,Drohobycz,Galicia,Galicia,Lwow,Galicia,Lwów,Drohobycz,Drohobycz,Austrian Empire,Soviet Union
1317,MNS_BBR_PBLV,-1947390,4025,Orsha,Orsha,Mogilev,Pale,Vitebsk,Mogilev,Belarus SSR,Orsha,Vitebsk,Russian Empire,Soviet Union
1318,SML_ELN_PCHN,-532063,4027,Ortelsburg,Szczytno,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
1319,VLH_KRM_NVYP,-520298,4032,Osjaków,Wielun,Kalisz,Congress Poland,Lodz,Kalisz,Łódż,Veliun',Wieluń,Russian Empire,Poland
1320,GLC_LWW_PDBZ,-520178,4033,Osieck,Garwolin,Siedlce,Congress Poland,Lublin,Siedlce,Lublin,Garvolin,Garwolin,Russian Empire,Poland
1321,PTR_LDZ_PDDM,-520233,4034,Osiek,Jaslo,Galicia,Galicia,Cracow,Galicia,Kraków,Jasło,Jasło,,Poland
1322,MGL_GML_PDDB,-520176,4036,Osięciny,Nieszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Neshava,Nieszawa,Russian Empire,Poland
1323,GLC_TRN_PDHJ,-1035337,4038,Berdiansk,Berdiansk,Taurida,Pale,Zaporozhe,Taurida,Ukraine SSR,Berdiansk,Zaporozhe,Russian Empire,Soviet Union
1324,GLC_LWW_PDHR,-1947435,4039,Osipovich,Bobruisk,Minsk,Pale,Mogilev,Minsk,Belarus SSR,Bobruisk,Mogilev,Russian Empire,Soviet Union
1325,GLC_TRN_PDKM,-1035311,4041,Osław Biały,Nadworna,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Nadwórna,Nadwórna,,Soviet Union
1326,GLC_STN_PDKM,-1049557,4045,Osova,Rovno,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Rovno,Kostopol,Russian Empire,Soviet Union
1327,GLC_TRN_PDWL,-1049587,4048,Oster,Oster,Chernigov,Pale,Chernigov,Chernigov,Ukraine SSR,Oster,Chernigov,Russian Empire,Soviet Union
1328,CRN_STR_PGR,-520439,4050,Osterode,Ostroda,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
1329,MNS_IGM_PGST,-1049602,4054,Ostrog,Ostrog,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Ostrog,Zdołbunów,Russian Empire,Soviet Union
1330,KIV_BRD_PGRB,-520447,4057,Ostrolenka,Ostrolenka,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Ostrolenka,Ostrołęka,Russian Empire,Poland
1331,MNS_PNS_PGST,-1049607,4058,Ostropol,Novograd-Volynskii,Volhynia,Pale,Kamenets-Podolski,Volhynia,Ukraine SSR,Novograd-Volynskii,Kamenets-Podolski,Russian Empire,Soviet Union
1332,MNS_PNS_PGST_2,-1947513,4059,Ostroshitskii Gorodok,Minsk,Minsk,Pale,Minsk,Minsk,Belarus SSR,Minsk,Minsk,Russian Empire,Soviet Union
1333,KIV_UMN_PKTL,-2976171,4060,Ostrov,Ostrov,Pskov,Mainland Russia,Leningrad,Pskov,Russian SSR,Ostrov,Leningrad,Russian Empire,Soviet Union
1334,RDM_SND_PLNC,-1947541,4061,Ostrovno,Sienno,Mogilev,Pale,Vitebsk,Mogilev,Belarus SSR,Sienno,Vitebsk,Russian Empire,Soviet Union
1335,EKT_ALK_PLG,-520581,4062,Ostrów,Wlodawa,Siedlce,Congress Poland,Lublin,Siedlce,Lublin,Vlodava,Włodawa,Russian Empire,Poland
1336,MNS_NVG_PLNK,-520544,4063,Ostrowiec,Opatow,Radom,Congress Poland,Kielce,Radom,Kielce,Opatov,Opatów,Russian Empire,Poland
1337,VLH_NVG_PLNN,-520582,4065,Ostrov,Ostrov,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Ostrov,Ostrów,Russian Empire,Poland
1338,VTB_PLT_PLTS,-520608,4066,Ostrowo,Ostrow,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Ostrów,Germany,Poland
1339,PLT_PLT_PLTV,-1049643,4067,Ostrozhets,Dubno,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Dubno,Dubno,Russian Empire,Soviet Union
1340,WRS_PLN_PMCH,-1947565,4068,Ostrino,Lida,Vilna,Pale,Nowogrodek,Vilna,Nowogródek,Lida,Lida,,Soviet Union
1341,GLC_TRN_PMRZ,-1947567,4070,Osveia,Drissa,Vitebsk,Pale,Vitebsk,Vitebsk,Belarus SSR,Drissa,Vitebsk,Russian Empire,Soviet Union
1342,VLH_NVG_PNNK,-520665,4071,Oświęcim,Biala,Galicia,Galicia,Cracow,Galicia,Kraków,Biała,Oświęcim,,Poland
1343,KIV_SKV_PPLN,-1940949,4072,Oshmiany,Oshmiany,Vilna,Pale,Vilna,Vilna,Wilno,Oshmiany,Oszmiana,,Soviet Union
1344,POD_MGL_PPVT,-1049692,4078,Ottynia,Tlumacz,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Tłumacz,Tłumacz,,Soviet Union
1345,WRS_PLT_PPWK,-520732,4079,Otwock,Minsk Mazowiecki,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Novo-Minsk,Warszawa,Russian Empire,Poland
1346,WRS_RDM_PRMB,-1049696,4082,Ovidiopol,Odessa,Kherson,Pale,Odessa,Kherson,Ukraine SSR,Odessa,Zhitomir,Russian Empire,Soviet Union
1347,GLC_STN_PRHY,-1049703,4083,Ovruch,Ovruch,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Ovruch,Zhitomir,Russian Empire,Soviet Union
1348,RDM_OPT_PRMB,-1947589,4084,Ozarichi,Bobruisk,Minsk,Pale,Polesie,Minsk,Belarus SSR,Bobruisk,Polesie,Russian Empire,Soviet Union
1349,VLN_DSN_PRZR,-1049716,4085,Ozarintsy,Mogilev,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Mogilev,Vinnitsa,Russian Empire,Soviet Union
1350,GRD_VLK_PRZV,-520768,4086,Ożarów,Opatow,Radom,Congress Poland,Kielce,Radom,Kielce,Opatov,Opatów,Russian Empire,Poland
1351,GRD_GRD_PRCH,-1049771,4088,Ozdiutichi,Vladimir-Volynskii,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Vladimir-Volynskii,Horochów,Russian Empire,Soviet Union
1352,VLN_DSN_PSTV,-1951007,4089,Uzliany,Igumen,Minsk,Pale,Minsk,Minsk,Belarus SSR,Igumen,Minsk,Russian Empire,Soviet Union
1353,GLC_TRN_PTK,-520795,4091,Ozorków,Leczyca,Kalisz,Congress Poland,Lodz,Kalisz,Łódż,Lenchitsa,Łęczyca,Russian Empire,Poland
1354,GLC_LWW_PTYL,-520801,4092,Pabianice,Lask,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Lask,Łask,Russian Empire,Poland
1355,PRU_PSN_PSN,-520803,4093,Pacanów,Stopnica,Kielce,Congress Poland,Kielce,Kielce,Kielce,Stopnica,Stopnica,,Poland
1356,KLS_VLN_PRSZ,-2617379,4099,Pogiry,Vilkomir,Kovno,Pale,Ukmerge,Kovno,,Vil'komir,Ukmergė,Russian Empire,Soviet Union
1357,VTB_DVN_PRL,-2624293,4100,Veisenshtein,Veisenshtein,Estland,Mainland Russia,,Estland,,Veisenshtein,Järvamaa,Russian Empire,Soviet Union
1358,PRU_WST_FRDL,-520853,4101,Pajęczno,Noworadomsk,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Novoradomsk,Radomsko,Russian Empire,Poland
1359,PRU_OST_PRSS,-2617433,4102,Poiurzhe,Rossieny,Kovno,Pale,Taurage,Kovno,,Rossieny,Tauragė,Russian Empire,Soviet Union
1360,CRL_GRB_PRKL,-2617498,4104,Pokroi,Poneviezh,Kovno,Pale,Siauliai,Kovno,,Poneviezh,Šiauliai,Russian Empire,Soviet Union
1361,SWL_MRM_PRNY,-2617520,4106,Polangen,Grobin,Courland,Mainland Russia,Kretinga,Courland,,Grobin,Kretinga,Russian Empire,Soviet Union
1362,PLT_PRL_PRLK,-2617615,4111,Ponediel,Novoaleksandrovsk,Kovno,Pale,Rokiskis,Kovno,,Novoaleksandrovsk,Rokiškis,Russian Empire,Soviet Union
1363,GLC_TRN_PRBZ,-2617618,4112,Panemunelis,Novoaleksandrovsk,Kovno,Pale,Rokiskis,Kovno,,Novoaleksandrovsk,Rokiškis,Russian Empire,Soviet Union
1364,EKT_MRP_GRFS,-2617631,4114,Poneviezh,Poneviezh,Kovno,Pale,Panevezys,Kovno,,Poneviezh,Panevėžys,Russian Empire,Soviet Union
1365,MGL_STR_PRPS,-2617635,4115,Pananishki,Troki,Vilna,Pale,Troki,Vilna,,Troki,Trakai,,Soviet Union
1366,POD_PRS_PRSK,-2617657,4118,Popeliany,Shavli,Kovno,Pale,Siauliai,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
1367,PRU_OST_PRST,-521003,4121,Paradyż,Opoczno,Radom,Congress Poland,Lodz,Radom,Kielce,Opochno,Opoczno,Russian Empire,Poland
1368,SDL_WGR_PRST,-1947678,4122,Parafianovo,Vileika,Vilna,Pale,Vilna,Vilna,Wilno,Vileika,Dzisna,,Soviet Union
1369,KLC_MKH_PRSZ,-521034,4126,Parczew,Wlodawa,Siedlce,Congress Poland,Lublin,Siedlce,Lublin,Vlodava,Włodawa,Russian Empire,Poland
2595,GLC_LWW_PRCH,-2277157,4134,Pirlita,Bieltsy,Bessarabia,,Bessarabia,Bessarabia,Basarabia,Bieltsy,Bălţi,Russian Empire,Soviet Union
1370,WRS_WRS_PRSZ,-521091,4137,Parysów,Garwolin,Siedlce,Congress Poland,Lublin,Siedlce,Lublin,Garvolin,Garwolin,Russian Empire,Poland
1371,GRD_PRZ_PRZH,,4140,Pasewalk,Pommern,Preussen,Prussia,Pomerania,,,,,,
2673,GLC_CRC_PRZC,,4140,Pasewalk,Pommern,Prussia,,Pomerania,,,,,,
1372,GLC_LWW_PRZM,,4141,Pasieczna,Stanislawow,Galicia,Galicia,Stanislawow,,,,,,
1373,GLC_TRN_PRZM,-2617762,4144,Posvol,Poneviezh,Kovno,Pale,Birzai,Kovno,,Poneviezh,Biržai,Russian Empire,Soviet Union
1374,SWL_SVL_PRZH,-2617768,4145,Poshvityn,Shavli,Kovno,Pale,Siauliai,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
1375,WRS_PLN_PRZY,-1049945,4152,Pavlograd,Pavlograd,Ekaterinoslav,Mainland Russia,Dnepropetrovsk,Ekaterinoslav,Ukraine SSR,Pavlograd,Dnepropetrovsk,Russian Empire,Soviet Union
1376,PTR_PTR_PRZY,-1050019,4154,Pavoloch,Skvira,Kiev,Pale,Zhitomir,Kiev,Ukraine SSR,Skvira,Zhitomir,Russian Empire,Soviet Union
1377,PTR_CHN_PRZY,-1050048,4157,Pechara,Bratslav,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Bratslav,Vinnitsa,Russian Empire,Soviet Union
1378,RDM_OPC_PRZY,-1050032,4162,Peczeniżyn,Kolomyja,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Kołomyja,Peczeniżyn,,Soviet Union
2707,PSK_PSK_PSKV,,4164,Peiskretscham,Schlesien,Prussia,,Upper Silesia,,,,,,
1379,MNS_IGM_PKHV,-1050105,4171,Perekop,Perekop,Taurida,Pale,Crimea,Taurida,Ukraine SSR,Perekop,Crimea,Russian Empire,Soviet Union
1380,LBL_PLW_NWAL,-2624430,4174,Pernov,Pernov,Livland,Mainland Russia,,Livland,,Pernov,Pärnumaa,Russian Empire,Soviet Union
1381,WRS_PLT_PLTS,-1050242,4178,Bogopol,Balta,Kherson,Pale,Odessa,Kherson,Ukraine SSR,Elizavetgrad,Odessa,Russian Empire,Soviet Union
1382,KVN_PNV_PMPN,-1050298,4179,Peschanka,Olgopol,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Ol'gopol',Vinnitsa,Russian Empire,Soviet Union
1383,SWL_SVL_PNSK,-1050292,4180,Peschana,Balta,Podolia,Pale,Moldavia,Podolia,Moldavian ASSR,Balta,,Russian Empire,Soviet Union
2653,PRU_PMM_PYRT,,4188,Petrauti,Suczawa,Bukovina,,Bukovina,,,,,,
1384,GLC_LWW_PYSZ,-1947888,4189,Petrikov,Mozyr,Minsk,Pale,Polesie,Minsk,Belarus SSR,Mozyr',Polesie,Russian Empire,Soviet Union
1385,KLS_SLP_PYZD,-2981595,4193,Petrovichi,Klimovichi,Mogilev,Pale,Smolensk,Mogilev,Russian SSR,Klimovichi,Smolensk,Russian Empire,Soviet Union
1386,GLC_CRC_RBK,-521463,4206,Piaseczno,Warszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Warsaw,Warszawa,Russian Empire,Poland
1387,VLH_KRM_RKHM,-1947863,4207,Peski,Volkovysk,Grodno,Pale,Bialystok,Grodno,Białystok,Volkovysk,Wołkowysk,Russian Empire,Soviet Union
1388,PLC_SRP_RCZ,-521547,4208,Piaski,Lublin,Lublin,Congress Poland,Lublin,Lublin,Lublin,Liublin,Lublin,Russian Empire,Poland
1389,SWL_AVG_RCHK,-521588,4210,Piątek,Leczyca,Kalisz,Congress Poland,Lodz,Kalisz,Łódż,Lenchitsa,Łęczyca,Russian Empire,Poland
1390,GLC_CRC_RDGS,-1051868,4212,Piatigory,Tarashcha,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Tarashcha,Kiev,Russian Empire,Soviet Union
1391,GLC_CRC_RDLW,-1051878,4213,Piatka,Zhitomir,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Zhitomir,Zhitomir,Russian Empire,Soviet Union
1392,RDM_RDM_RDM,-521588,4214,Piątek,Leczyca,Kalisz,Congress Poland,Lwow,Kalisz,Łódż,Lenchitsa,Łęczyca,Russian Empire,Poland
1393,PTR_NVR_NWRD,-521603,4215,Piontnitsa,Lomzha,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Lomzha,Łomża,Russian Empire,Poland
1394,KIV_RDM_RDMY,-3211634,4218,Pridruisk,Drissa,Vitebsk,Pale,Latgale,Vitebsk,Latgale,Drissa,Daugavpils,Russian Empire,Soviet Union
1395,GLC_CRC_RDMY,-1050197,4220,Pereiaslavl,Pereiaslav,Poltava,Pale,Kiev,Poltava,Ukraine SSR,Pereiaslav,Kiev,Russian Empire,Soviet Union
1396,VLN_VLK_RDSH,-521781,4221,Pierzchnica,Stopnica,Kielce,Congress Poland,Kielce,Kielce,Kielce,Stopnica,Stopnica,,Poland
1397,RDM_KNS_RDSZ,-2617982,4224,Pikeli,Telshi,Kovno,Pale,Mazeikiai,Kovno,,Tel'shi,Mažeikiai,Russian Empire,Soviet Union
1398,VLN_LDA_RDN,-1048951,4225,Novyi Pikov,Vinnitsa,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Vinnitsa,Vinnitsa,Russian Empire,Soviet Union
1399,KVN_SHV_RDZV,-1050626,4226,Pilyava,Litin,Podolia,Pale,Lublin,Podolia,Ukraine SSR,Litin,Kamenets-Podolski,Russian Empire,Soviet Union
1400,GLC_LWW_RDYM,-521910,4228,Pilica,Olkusz,Kielce,Congress Poland,Kielce,Kielce,Kielce,Ol'kush,Olkusz,Russian Empire,Poland
1401,PLC_MLV_RDZN,-2618013,4233,Pilvishki,Mariampol,Suwalki,Congress Poland,Vilkaviskis,Suwałki,,Mariampol',Vilkaviškis,Russian Empire,Soviet Union
