line_id,jg_id,ejl_line,name,enc_name,jg_name,name1900,name1930,name1945
137,-1035801,528,Bobrinets,BOBRINETS,Bobrynets,Bobrinets,Bobrinets,Bobrinets
138,-1035787,529,Bóbrka,BOBRKA,Bobrka,Bóbrka,Bóbrka,Bobrka
139,-1035791,530,Bobrovitsa,BOBROVITSA,Bobrovytsia,Bobrovitsa,Bobrovitsa,Bobrovitsa
140,-1035799,531,Bobrovyi Kut,BOBROVYI KUT,Bobrovyy Kut,Bobrovy Kut,Bobrovy Kut,Bobrovy Kut
141,-494170,532,Bobrowniki,BOBROWNIKI,Bobrowniki,Bobrowniki,Bobrowniki,Bobrowniki
142,-1940996,533,Bobruisk,BOBRUISK,Babruysk,Bobruisk,Bobruysk,Bobruysk
143,-1941424,534,Bocheikovo,BOCHEYKOVO,Bocheykovo,Bocheykovo,Bocheykovo,Bocheykovo
144,-494208,535,Bochnia,BOCHNIA,Bochnia,Bochnia,Bochnia,Bochnia
145,-494218,539,Botski,BOCKI,Bocki,Bochki,Boćki,Boćki
146,-494242,544,Bodzanów,BODZANOW,Bodzanow,Bodzanów,Bodzanów,Bodzanów
147,-494250,545,Bodzentyn,BODZENTYN,Bodzentyn,Bodzentyn,Bodzentyn,Bodzentyn
148,-1035818,550,Bogachevka,BOGACHEVKA,Bahachivka,Bogachëvka,Bogachëvka,Bogachëvka
149,-494301,553,Bogoria,BOGORJA,Bogoria,Bogoria,Bogoria,Bogoria
150,-1941447,555,Bogushevsk,BOGUSHEVSK,Bogushevsk,Bogushevsk,Bogushevsk,Bogushëvsk
151,-1035923,556,Boguslav,BOGUSLAV,Bohuslav,Boguslav,Boguslav,Boguslav
152,-1035903,558,Bohorodczany,BOHORODCZANY,Bohorodchany,Bohorodczany,Bohorodczany,Bogorodchany
2703,,559,Bohumin,BOHUMIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2632,-1036272,560,Boyany,BOIAN,Boyany,Bojan,Boian,Boyany
153,-1036274,561,Boiarka,BOJARKA,Boyarka,Boyarka,Boyarka,Boyarka
154,-1035940,566,Bolechów,BOLECHOW,Bolekhiv,Bolechów,Bolechów,Bolekhov
155,-1035949,569,Bolgrad,BOLGRAD,Bolhrad,Bolgrad,Bolgrad,Bolgrad
156,-494493,570,Bolimów,BOLIMOW,Bolimow,Bolimów,Bolimów,Bolimów
157,-1059017,573,Vradievka,BOLSHAIA VRADIEVKA,Vradiyivka,Vradievka,Bol'shaia Vradievka,Vradiyevka
158,-1057571,574,Bolshaia Aleksandrovka,BOLSHAYA ALEKSANDROVKA,Velyka Oleksandrivka,Bolshaya Aleksandrovka,Bolshayia Aleksandrovka,Bolshaya Aleksandrovka
159,-1036032,575,Bolshie Nizgurtsy,BOLSHIYE NEZGORTSI,Veliky Nyzhirtsi,Bolshiye Nezgortsi,Bolshiye Nezgortsi,Bol’shiye Nizgortsy
160,-1056385,576,Bolshoi Tokmak,BOLSHOY TOKMAK,Tokmak,Bolshoy Tokmak,Bolshoy Tokmak,Tokmak
161,-1036038,577,Bołszowce,BOLSZOWCE,Bilshivtsi,Bołszowce,Bołszowce,Bol'shovtsy
162,-1034974,586,Mikhailovka,BOREMEL,Baremel,Boremel,Boremel,Baremel'
163,-1941088,588,Borisov,BORISOV,Barysaw,Borisov,Borisov,Borisov
164,-1036155,594,Borodianka,BORODIANKA,Borodyanka,Borodianka,Borodianka,Borodyanka
165,-1036183,596,Borovka,BOROVKA,Borivka,Borovka,Borovka,Borovka
166,-494726,598,Borowa,BOROWA,Borowa,Borowa,Borowa,Borowa
167,-1036201,602,Borshchagovka,BORSHCHAGOVKA,Borshchahivka,Borshchagovka,Borshchagovka,Borshchagovka
168,-1036203,603,Borszczów,BORSZCZOW,Borshchiv,Borszczów,Borszczów,Borshchëv
169,-1036118,604,Borynia,BORYNIA,Borynya,Borynia,Borynia,Borinya
170,-1036130,606,Borispol,BORYSOPOL,Boryspil,Borispol,Borysopol,Borispol'
171,-1036254,608,Borzna,BORZNA,Borzna,Borzna,Borzna,Borzna
172,-1941818,627,Bragin,BRAGIN,Brahin,Bragin,Bragin,Bragin
173,-1036303,629,Brailov,BRAILOW,Brailiv,Brailov,Brailov,Brailov
174,-495065,635,Branshchik,BRANSZCZYK,Branszczyk,Brańszczyk,Brańszczyk,Brańszczyk
175,-1941824,636,Braslav,BRASLAW,Braslaw,Braslav,Brasław,Braslav
176,-1036326,639,Bratoliubovka,BRATOLIUBOVKA,Bratoliubivka,Bratoliubovka,Bratoliubovka,Bratolyubovka
177,-1036330,640,Bratskoe,BRATSKOYE,Brats'ke,Bratskoye,Bratskoye,Bratskoye
178,-1036331,641,Bratslav,BRATSLAW,Bratslav,Bratslav,Bratslav,Bratslav
179,-495057,644,Braunsberg,BRAUNSBERG,Braniewo,Braunsberg,Braunsberg,Braniewo
2613,-1153702,647,Breaza,BREAZA,Breaza,Breaza,Breaza,Breaza
2627,-1153697,647,Breaza,BREAZA,Breaza,Breaza,Breaza,Breaza
2750,-537080,656,Wroclaw,BRESLAU,Wroclaw,Breslau,Breslau,Wrocław
180,-1941830,657,Brest-Litovsk,BREST-LITOVSK,Brest,Brest,Brześć nad Bugiem,Brest
181,-1036421,666,Brianka,BRIANKA,Bryanka,Bryanka,Bryanka,Bryanka
182,-2893495,667,Briansk,BRIANSK,Bryansk,Bryansk,Bryansk,Bryansk
2528,-495064,667,Briansk,BRIANSK,Bransk,Bransk,Brańsk,Brańsk
183,-2276135,668,Brichany,BRICENA,Briceni,Brichany,Briceni-Târg,Brichany
184,-2276136,669,Bricheva,BRICEVA,Briceva,Brichevo,Briciova,Bricheva
2743,-495435,670,Brzeg,BRIEG,Brzeg,Brieg,Brieg,Brzeg
2628,,676,Brodina,BRODINA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
185,-495143,677,Strasburg,BRODNICA,Brodnica,Strasburg,Brodnica,Brodnica
186,-1036374,678,Brody,BRODY,Brody,Brody,Brody,Brody
187,-495197,679,Brok,BROK,Brok,Brok,Brok,Brok
188,-1036390,680,Brożniów,BROSZNIOW,Broshniv Osada,Brożniów,Broszniów,Broshnev-Osada
189,-1036400,682,Brovary,BROVARY,Brovary,Brovary,Brovary,Brovary
190,-3207496,687,Brunovishki,BRUNAVA,Brunava,Brunovishki,Brunava,Brunava
191,-1036408,688,Brusilov,BRUSILOV,Brusilov,Brusilov,Brusilov,Brusilov
192,-495464,691,Brześć Kujawski,BRZESC KUJAWSKI,Brzesc Kujawski,Brześć Kujawski,Brześć Kujawski,Brześć Kujawski
193,-518798,693,Brzesko Nowe,BRZESKO NOWE,Nowe Brzesko,Brzesko Nowe,Brzesko Nowe,Nowe Brzesko
194,-1035414,694,Brzeżany,BRZEZANY,Berezhany,Brzeżany,Brzeżany,Berezhany
195,-495653,695,Brzostek,BRZOSTEK,Brzostek,Brzostek,Brzostek,Brzostek
196,-1941478,696,Velikaia Berestovitsa,BRZOSTOWICA WIELKA,Vyalikaya Byerastavitsa,Berestovitza,Brzostowica Wielka,Velikaya Berestovitsa
197,-1035407,697,Brzozdowce,BRZOZDOWCE,Berezdivtsi,Brzozdowce,Brzozdowce,Berezdovtsy
198,-494121,699,Bublitz,BUBLITZ,Bobolice,Bublitz,Bublitz,Bobolice
2611,-1153939,705,Bucsoaia,BUCSOAIA,Bucsoaia,Bukschoja,Bucşoaia,Bucşoaia
199,-1036442,706,Buczacz,BUCZACZ,Buchach,Buczacz,Buczacz,Buchach
200,-1941900,709,Buda Koshelevo,BUDA-KOSHELEVO,Buda Kashalyova,Buda-Koshelëvo,Buda-Koshelëvo,Buda-Koshelëvo
201,-1036463,715,Budzanów,BUDZANOW,Budaniv,Budzanów,Budzanów,Budanov
202,,716,Budziska,BUDZISKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
203,-496474,726,Bütow,BUETOW,Bytow,Bütow,Bütow,Bytów
204,-496135,734,Buk,BUK,Buk,Buk,Buk,Buk
205,-1036565,735,Bukaczowce,BUKACZOWCE,Bukachivtsi,Bukaczowce,Bukaczowce,Bukachevtsy
206,-1941943,736,Bukcha,BUKCHA,Bukcha,Bukcha,Bukcha,Bukcha
207,-1036577,737,Buki,BUKI,Buky,Buki,Buki,Buki
208,-496259,738,Bukowsko,BUKOWSKO,Bukowsko,Bukowsko,Bukowsko,Bukowsko
2757,-494467,740,Boleslawiec,BUNZLAU,Boleslawiec,Bunzlau,Bunzlau,Bolesławiec
209,-1036638,753,Burkanów,BURKANOW,Burkaniv,Burkanów,Burkanów,Burkanov
210,-1036656,754,Bursztyn,BURSZTYN,Burshtyn,Bursztyn,Bursztyn,Burshtyn
211,-1036687,756,Busk,BUSK,Busk,Busk,Busk,Busk
212,-496307,757,Busk,BUSKO,Busko Zdroj,Busk,Busk,Busko-Zdrój
213,-1035671,762,Butla,BUTLA,Bitlya,Butla,Butla,Butla
214,-2613523,763,Butrimantsy,BUTRIMONYS,Butrimonys,Butrymantsy,Butrimonys,Butrimonys
215,-496302,770,Burzenin,BUZHENIN,Burzenin,Burzenin,Burzenin,Burzenin
216,-1036734,772,Buzinovo,BUZINOVO,Buzynove,Buzinovo,Buzinovo,Buzinovo
217,-496341,773,Bychawa,BYCHAWA,Bychawa,Bychawa,Bychawa,Bychawa
218,-496361,774,Bromberg,BYDGOSZCZ,Bydgoszcz,Bromberg,Bydgoszcz,Bydgoszcz
219,-1942018,775,Staryi Bykhov,BYKHOV,Bykhaw,Bykhov,Bykhov,Bykhov
220,-1036778,776,Byshev,BYSHEV,Byshiv,Byshev,Byshev,Byshev
221,-1942031,778,Bystritsa,BYSTRZYCA,Bystrytsa,Bystritsa,Bystrzyca,Bystritsa
222,-495559,781,Brzeziny,BZHEZINY,Brzeziny,Brzeziny,Brzeziny,Brzeziny
2645,-1040516,784,Kabeshti,CABESTI,Kabeshti,Kabestie,Căbeşti,Kabeshti
223,-506688,790,Cammin,CAMMIN,Kamien Pomorski,Cammin,Cammin,Kamień Pomorski
2609,-1155616,794,Campulung Moldovenesc,CAMPULUNG-MOLDOVENESC,Campulung Moldovenesc,Kimpolung,Câmpu-Lung,Cîmpulung Moldovenesc
224,-2276517,797,Kapreshty,CAPRESTI,Capresti,Kapreshty,Căpreşti,Kapreshty
2612,-1155893,802,Cirlibaba,CARLIBABA,Cirlibaba,Kirlibaba,Cărlibaba,Cîrlibaba
2746,-522936,803,Pokoj,CARLSRUHE,Pokoj,Bad Carlsruhe,Bad Carlsruhe,Pokój
225,-2276537,811,Novye Kaushany,CAUSANII-NOUI,Causeni,Novyye Kaushany,Căuşenii-Noi,Kaushany
226,,813,Cechowka,CECHOWKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
227,-2613541,817,Tseikiny,CEJKINIE,Ceikiniai,Tseikini,Cejkinie,Ceikiniai
228,-2613546,818,Chekishki,CEKISKE,Cekiske,Chekishki,Čekiškė,Čekiškė
229,-2276208,822,Chepeliutsy,CEPELEUTI,Cepeleuti,Chepeliutsy,Cepeleuţi,Chepeleutsy
2601,-1037073,824,Chernivtsi,CERNAUTI,Chernivtsi,Czernowitz,Cernăuţi,Chernovtsy
230,-498377,828,Czerwińsk,CERWINSK,Czerwinsk Nad Wisla,Czerwińsk,Czerwińsk,Czerwińsk
231,-3207702,829,Venden,CESIS,Cesis,Venden,Cēsis,Cēsis
2706,,834,Cesky Tesin,CESKY TESIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
232,-1035629,835,Akkerman,CETATEA-ALBA,Bilhorod Dnistrovskyy,Akkerman,Cetatea Albă,Belgorod Dnestrovskiy
233,-496612,836,Cewków,CEWKOW,Cewkow,Cewków,Cewków,Cewków
234,-496678,843,Charsznica,CHARSZNICA,Charsznica,Charsznica,Charsznica,Charsznica
235,-1942065,844,Chashniki,CHASHNIKI,Chashniki,Chashniki,Chashniki,Chashniki
236,-1942070,847,Chausy,CHAUSY,Chavusi,Chausy,Chausy,Chausy
237,-1036900,849,Chechelnik,CHECHELNIK,Chechelnyk,Chechel'nik,Chechel'nik,Chechel'nik
238,-1942075,850,Chechersk,CHECHERSK,Chachersk,Chechersk,Chechersk,Chechersk
239,-496725,851,Chełm,CHELM,Chelm,Chełm,Chełm,Chełm
240,-496752,852,Kulm,CHELMNO,Chelmno,Kulm,Chełmno,Chełmno
2768,-496761,854,Chelmza,CHELMZHA,Chelmza,Kulmsee,Chełmża,Chełmża
241,-1036928,855,Chemerovtsy,CHEMEROVTSY,Chemerivtsi,Chemerovtsy,Chemerovtsy,Chemerovtsy
242,-496707,857,Chęciny,CHENCINI,Checiny,Chęciny,Chęciny,Chęciny
243,-1942116,859,Chereia,CHEREYA,Chereya,Chereya,Chereya,Chereya
244,-1942118,860,Cherikov,CHERIKOV,Cherykaw,Cherikov,Cherikov,Cherikov
245,-1037001,861,Cherkasy,CHERKASY,Cherkasy,Cherkassy,Cherkassy,Cherkassy
246,-1037051,864,Chernevtsy,CHERNEVTSY,Chernivtsi,Chernevtsy,Chernevtsy,Chernevtsy
247,-1037129,865,Cherniakhov,CHERNIAKHOV,Chernyakhov,Chernyakhov,Chernyakhov,Chernyakhov
248,-1037057,866,Chernigov,CHERNIGOV,Chernihiv,Chernigov,Chernigov,Chernigov
249,-1037390,867,Chernobyl,CHERNOBYL,Chornobyl,Chernobyl,Chernobyl,Chernobyl'
250,-1037164,870,Chernoostrov,CHERNYI OSTROV,Chornyi Ostriv,Cherniostrov,Chernyi Ostrov,Chërnyy Ostrov
251,-1942192,871,Igumen,CHERVEN,Chervyen,Igumen,Cherven,Cherven
252,-1037255,872,Chervonnoe,CHERVONNOYE,Chervone,Chervonnoye,Chervonnoye,Chervonnoye
253,-1037320,874,Chigirin,CHIGIRIN,Chyhyryn,Chigirin,Chigirin,Chigirin
254,-2276223,876,Kishinev,CHISINAU,Chisinau,Kishinev,Chişinău,Kishinev
255,-1056480,878,Chistiakova,CHISTIAKOVO,Torez,Chistyakovo,Chistyakovo,Chistyakovo
256,-1041398,881,Chlewczany,CHLEWCZANY,Khlivchany,Chlewczany,Chlewczany,Khlevchany
257,-496856,883,Chmielnik,CHMIELNIK,Chmielnik,Chmielnik,Chmielnik,Chmielnik
258,-1041559,885,Chocimierz,CHOCIMIERZ,Khotymyr,Chocimierz,Chocimierz,Khotimir
259,-496938,886,Chodecz,CHODECZ,Chodecz,Chodecz,Chodecz,Chodecz
260,-496940,887,Chodel,CHODEL,Chodel,Chodel,Chodel,Chodel
261,-1041452,888,Chodorów,CHODOROW,Khodoriv,Chodorów,Chodorów,Khodorov
262,-498232,889,Czeladź,CHODZIEZ,Czeladz,Czeladź,Czeladź,Czeladź
263,-496992,890,Konitz,CHOJNICE,Chojnice,Konitz,Chojnice,Chojnice
264,-1057316,891,Chołojów,CHOLOJOW,Vuzlove,Chołojów,Chołojów,Uzlovoye
265,-1037385,896,Chopovichi,CHOPOVICHI,Chopovichi,Chopovichi,Chopovichi,Chopovichi
266,-1041534,897,Chorostków,CHOROSTKOW,Khorostkiv,Chorostków,Chorostków,Khorostkov
267,-497072,898,Khorosh,CHOROSZCZ,Choroszcz,Khoroshch,Choroszcz,Choroszcz
268,-497082,899,Chorzele,CHORZELE,Chorzele,Chorzele,Chorzele,Chorzele
2724,-497098,900,Chorzow,CHORZOW,Chorzow,Königshütte,Chorzów,Chorzów
269,-500574,901,Christburg,CHRISTBURG,Dzierzgon,Christburg,Christburg,Dzierzgoń
270,-1041605,902,Khristinovka,CHRISTIANOVKA,Khrystynivka,Kristinovka,Kristianovka,Kristinovka
271,-497249,904,Chrzanów,CHRZANOW,Chrzanow,Chrzanów,Chrzanów,Chrzanów
272,-1037412,907,Chudnov,CHUDNOV,Chudniv,Chudnov,Chudnov,Chudnov
273,-2899947,910,Churovichi,CHUROVICHI,Churovichi,Churovichi,Churovichi,Churovichi
274,-1041891,912,Chyrów,CHYROW,Khyriv,Chyrów,Chyrów,Khyrov
275,-497464,917,Tsiekhanovets,CIECHANOWIEC,Ciechanowiec,Ciechanowiec,Ciechanowiec,Ciechanowiec
276,-497470,918,Ciechocinek,CIECHOCINEK,Ciechocinek,Ciechocinek,Ciechocinek,Ciechocinek
277,-497568,919,Ciepielów,CIEPIELOW,Ciepielow,Ciepielów,Ciepielów,Ciepielów
278,-497579,920,Cieplice,CIEPLICE,Cieplice,Cieplice,Cieplice,Cieplice
279,-497632,921,Cieszanów,CIESZANOW,Cieszanow,Cieszanów,Cieszanów,Cieszanów
2715,-497660,922,Cieszyn,CIESZYN,Cieszyn,Tìšín,Cieszyn,Cieszyn
280,-497672,923,Ciężkowice,CIEZKOWICE,Ciezkowice,Ciężkowice,Ciężkowice,Ciężkowice
281,-2276243,926,Chimishliia,CIMISLIA,Cimislia,Chimishliya,Cimişlia,Chimishliya
2615,,927,Cincau,CINCAU,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2656,,928,Ciornohuzi,CIORNOHUZI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2642,-1036976,930,Cheresh,CIRESI,Cheresh,Cziresz,Cireş,Cheresh
282,-497723,931,Cisna,CISNA,Cisna,Cisna,Cisna,Cisna
2640,-1046528,932,Chudey,CIUDEI,Chudey,Czudyn,Ciudeiu,Mezhirech'ye
283,-497769,938,Ćmielów,CMIELOW,Cmielow,Ćmielów,Ćmielów,Ćmielów
2624,,947,Comanesti,COMANESTI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2701,,958,Cosel,COSEL,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2616,-1042070,959,Kitsman,COSMENI,Kitsman,Kotzman,Coţmani,Kitsman'
2646,-1043064,960,Kostintsy,COSTESTI,Kostintsy,Kostestie,Costeşti,Kostintsy
284,-510625,964,Kraków,CRACOW,Krakow,Kraków,Kraków,Kraków
2639,-1043430,970,Krasnoyilsk,CRASNA (II),Krasnoyilsk,Krasna Ilski,Crasna-Ilschi,Krasnoil’sk
285,-1056757,993,Tsybulev,CYBULEV,Tsibulev,Tsibulev,Tsybulev,Tsibulev
286,-497819,994,Cyców,CYCOW,Cycow,Cyców,Cyców,Cyców
287,-1052608,995,Cygany,CYGANY,Tsyhany,Cygany,Cygany,Rudka
288,-1942127,998,Chernavchitsy,CZARNAWCZYCE,Chernavchitsy,Chernavchitsy,Czarnawczyce,Chernavchitsy
289,-498056,999,Czarnikau,CZARNKOW,Czarnkow,Czarnikau,Czarnków,Czarnków
290,-498126,1000,Czarny Dunajec,CZARNY DUNAJEC,Czarny Dunajec,Czarny Dunajec,Czarny Dunajec,Czarny Dunajec
291,-1055092,1001,Chartoriisk,CZARTORYSK,Staryi Chortoryisk,Chartorysk,Czartorysk,Staryy Chartoriysk
292,-498188,1002,Czchów,CZCHOW,Czchow,Czchów,Czchów,Czchów
2713,-498198,1003,Czechowice Dziedzice,CZECHOWICE,Czechowice Dziedzice,"Czechowitz, Dziedzitz","Czechowice, Dziedzice","Czechowice, Dziedzice"
293,-498232,1004,Czeladź,CZELADZ,Czeladz,Czeladź,Czeladź,Czeladź
294,-498238,1005,Czemierniki,CZEMIERNIKI,Czemierniki,Czemierniki,Czemierniki,Czemierniki
295,-1036958,1007,Cheremoshno,CZEREMOSZNO,Cheremoshno,Cheremoshno,Czeremoszno,Cheremoshno
296,-1942171,1009,Cherniany,CZERNIANY,Charniany,Chernyany,Czerniany,Chernyany
297,-498374,1012,Chervin,CZERWIN,Czerwin,Czerwin,Czerwin,Czerwin
298,-1046512,1013,Czołhany,CZOLHANY,Mizhrichchya,Czołhany,Czołhany,Mezhdurech'ye
299,-1037393,1014,Czortków,CZORTKOW,Chortkiv,Czortków,Czortków,Chortkov
300,-1037182,1015,Czortowiec,CZORTOWIEC,Chortovets,Czortowiec,Czortowiec,Chertovets
301,-498494,1016,Czudec,CZUDEC,Czudec,Czudec,Czudec,Czudec
302,-498531,1017,Chizhev,CZYZEWO,Czyzew Osada,Czyżew,Czyżewo,Czyżewo
303,-2613768,1018,Dobeiki,DABEIKIAI,Debeikiai,Dobeyki,Debeikiai,Debeikiai
304,-499579,1019,Daber,DABER,Dobra,Daber,Daber,Dobra
305,-3207800,1020,Dagda,DAGDA,Dagda,Dagda,Dagda,Dagda
306,-498959,1022,Daleszyce,DALESZYCE,Daleszyce,Daleszyce,Daleszyce,Daleszyce
307,-498995,1025,Dańdówka,DANDOWKA,Dandowka,Dańdówka,Dańdówka,Dańdówka
308,-1037514,1028,Darachów,DARACHOW,Darakhov,Darachów,Darachów,Darakhov
309,-1942290,1029,Novyia Dorogi,DARAGANOVO,Darahanava,Daraganovo,Daraganovo,Daraganovo
310,-2613659,1030,Dorbiany,DARBENAI,Darbenai,Dorbyany,Darbėnai,Darbėnai
2652,-1157744,1032,Darmanesti,DARMANESTI (II),Darmanesti,Hatna,Dărmăneşti,Dărmăneşti
311,-2613678,1034,Dorsunishki,DARSUNISKIS,Darsuniskis,Dorsunishki,Darsūniškis,Darsūniškis
312,-1037533,1036,Novyi I Staryi Dashev,DASHEV,Dashiv,Dashev,Dashev,Dashev
313,-1942302,1037,Dashkovka,DASHOVKA,Dashkovka,Dashkovka,Dashkovka,Dashkovka
314,-2613697,1040,Daugi,DAUGAI,Daugai,Daugi,Daugai,Daugai
315,-3207863,1041,Dvinsk,DAUGAVPILS,Daugavpils,Dvinsk,Daugavpils,Daugavpils
316,-2617005,1042,Daugelishki,DAUGIELISZKI,Naujasis Daugeliskis,Daugielishki,Daugieliszki Nowe,Naujasis Daugėliškis
2617,-1037543,1043,Davydivtsi,DAVIDESTI,Davydivtsi,Dawidestie,Davideşti,Davidovtsy
317,-1942306,1045,Davyd-Gorodok,DAWIDGRODEK,Davyd Haradok,David-Gorodok,Dawidgródek,David-Gorodok
318,-2613790,1056,Dekshnia,DEKSZNIE,Degsnes,Dekshnia,Deksznie,Degsnės
319,-1942336,1057,Deliatichi,DELATYCZE,Delyatichi,Delyatyche,Delatycze,Delyatichi
320,-1037591,1058,Delatyn,DELATYN,Delyatyn,Delatyn,Delatyn,Delyatin
321,-499114,1065,Dębica,DEMBICA,Debica,Dębica,Dębica,Dębica
322,-499184,1066,Dęblin,DEMBLIN-IRENA,Deblin,Dęblin,Dęblin,Dęblin
323,-2901087,1068,Porieche,DEMIDOV,Demidov,Porech’ye,Demidov,Demidov
324,-1037610,1069,Demidovka,DEMIDOWKA,Demydivka,Demidovka,Demidówka,Demidovka
325,,1071,Demycze,DEMYCZE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
326,-499351,1075,Denków,DENKOW,Denkow,Denków,Denków,Denków
327,-1037663,1076,Derazhno,DERAZHNO,Derazhne,Derazhno,Derażne,Derazhno
328,-1037664,1077,Derezhnia,DERAZHNYA,Derazhnya,Derazhnya,Derazhnya,Derazhnya
329,-1942374,1080,Derevno,DEREWNO,Derevna,Derevnaya,Derewno,Derevno
330,-504402,1089,Deutsch Eylau,DEUTSCH EYLAU,Ilawa,Deutsch Eylau,Deutsch Eylau,Iława
331,-534242,1091,Deutsch Krone,DEUTSCH-KRONE,Walcz,Deutsch Krone,Deutsch Krone,Wałcz
332,-2904888,1098,Diatkovo,DIATKOVO,Dyatkovo,Dyatkovo,Dyatkovo,Dyatkovo
333,-1037570,1100,Didkovichi,DIDKOVICHI,Dedkovichi,Didkovichi,Dedkovitchy,Dedkovichi
2654,-1037755,1113,Dikhtinets,DIHTINETI,Dikhtinets,Dichtenitz,Dihtineti,Dikhtinets
334,-1038422,1117,Dymer,DIMER,Dymer,Dimer,Dimer,Dimer
335,-499462,1127,Dlugosedlo,DLUGOSIODLO,Dlugosiodlo,Długosiodło,Długosiodło,Długosiodło
336,-1037824,1128,Dmitrovka,DMITREVKA,Dmytrivka,Dmitrevka,Dmitrevka,Dmitrovka
337,-1037863,1131,Kamenskoe,DNEPRODZERZHINSK,Dniprodzerzhyns'k,Kamenskoye,Kamenskoye,Dneprodzerzhinsk
338,-1037865,1132,Ekaterinoslav,DNEPROPETROVSK,Dnipro,Ekaterinoslav,Dnepropetrovsk,Dnipropetrovs'k
339,-499526,1134,Dobczyce,DOBCZYCE,Dobczyce,Dobczyce,Dobczyce,Dobczyce
340,-3207964,1135,Doblen,DOBELE,Dobele,Doblen,Dobele,Dobele
341,-499575,1137,Dobra,DOBRA (I),Dobra,Dobra,Dobra,Dobra
342,-499566,1138,Dobra,DOBRA (II),Dobra,Dobra,Dobra,Dobra
343,-499599,1140,Dobre,DOBRE,Dobre,Dobre,Dobre,Dobre
344,-103793,1141,Dobrianka,DOBRIANKA,Dobryanka,Dobryanka,Dobryanka,Dobryanka
345,-1037927,1144,Dobraia,DOBROE,Dobre,Dobroye,Dobroye,Dobroye
346,-1037886,1145,Dobromil,DOBROMIL,Dobromil,Dobromil,Dobromil,Dobromil'
347,-1942436,1146,Dobromysl,DOBROMYSL,Dobromysl,Dobromysl,Dobromysl,Dobromysl
348,-1037903,1147,Dobrotwór,DOBROTWOR,Dobrotvor,Dobrotwór,Dobrotwór,Dobrotvor
349,-1037907,1148,Dobrovelichkovka,DOBROVELYTCHKOVKA,Dobrovelychkivka,Dobrovelichkovka,Dobrovelichkovka,Dobrovelichkovka
350,-1942448,1149,Dobrush,DOBRUSH,Dobrush,Dobrush,Dobrush,Dobrush
351,-1037933,1150,Chotai,DOBRUSHINO,Dobrushyne,Chotay,Dobrushino,Dobrushino
352,-499742,1153,Dobrzyń,DOBRZYN NAD WISLA,Dobrzyn Nad Wisla,Dobrzyń,Dobrzyń nad Wisłą,Dobrzyń nad Wisłą
353,-1942464,1157,Dokshitsy,DOKSZYCE,Dokshytsy,Dokshitsy,Dokszyce,Dokshitsy
354,-1037988,1159,Dołhe Podbuskie,DOLHE PODBUSKIE,Dovhe,Dołhe Podbuskie,Dołhe Podbuskie,Dolgoye
355,-1942476,1160,Dolginov,DOLHINOW,Dauhinava,Dolginovo,Dołhinów,Dolginovo
356,-1038040,1161,Dolina,DOLINA,Dolyna,Dolina,Dolina,Dolina
357,-1038046,1166,Dołczka,DOLZKA,Dolzhka,Dołczka,Dołżka,Dolzhka
358,-1942498,1167,Domachev,DOMACZEWO,Damachava,Domachevo,Domaczewo,Domachëvo
359,-1038055,1168,Domanevka,DOMANEVKA,Domanivka,Domanevka,Domanevka,Domanevka
360,-1942505,1169,Domanovo,DOMANOVO,Domanovo,Domanovo,Domanovo,Domanovo
361,-499858,1170,Domaradz,DOMARADZ,Domaradz,Domaradz,Domaradz,Domaradz
362,-498576,1172,Dąbie,DOMBIE,Dabie,Dąbie,Dąbie,Dąbie
363,-498704,1175,Dombrovo,DOMBROWA,Dabrowa Bialostocka,Dąbrowa,Dąbrowa,Dąbrowa Białostocka
364,-498722,1176,Dąbrowa,DOMBROWA GORNICZA,Dabrowa Gornicza,Dąbrowa,Dąbrowa Górnicza,Dąbrowa Górnicza
365,-1038302,1177,Dombrovitsy,DOMBROWICA,Dubrovytsia,Dubrovitsa,Dąbrowica,Dubrovitsa
366,-498780,1178,Dąbrowice,DOMBROWICE,Dabrowice,Dąbrowice,Dąbrowice,Dąbrowice
367,-1034281,1181,Amvrosievka,DONETSKO-AMVROSIEVKA,Amvrosiyivka,Donetsko-Amvrosievka,Donetsko-Amvrosievka,Amvrosievka
2635,-1158383,1185,Dornesti,DORNESTI,Dornesti,Hadikfalva,Dorneşti,Dorneşti
368,-2903120,1189,Dorogobuzh,DOROGOBUZH,Dorogobuzh,Dorogobuzh,Dorogobuzh,Dorogobuzh
2620,-1038105,1191,Doroshivtsi,DOROSAUTI,Doroshivtsi,Doroschoutz,Dorosauţi,Doroshovtsy
369,-2613929,1195,Datnovo,DOTNUVA,Dotnuva,Dotnovo,Dotnuva,Dotnuva
