code,id,name,enc_name,prov,country,geomatry,name1900,name1930,name1945,pop1900,prov1900,prov1930,country1910,country1930,country1945,code_prov,code_dist,abbr_name,abbr_prov,abbr_dist,abbr_country,alt_names,pinkas_ref,enc_page,n,dist1930,dist
BYR_GRM_EDNK,-1763236,Edenkoben,EDENKOBEN,Bayern,Germany,49.283333333333|8.1333333333333,Edenkoben,Edenkoben,Edenkoben,120,Bayern,Bayern,,Germany,Germany,,,EDNK,BYR,GRM,GER,Edenkoben,,354,1,Pfalz,Pfalz
HSS_GRM_EGLS,-1763401,Egelsbach,EGELSBACH,Hessen,Germany,49.966666666667|8.6666666666667,Egelsbach,Egelsbach,Egelsbach,90 (in 1905),Hessen,Hessen,,Germany,Germany,,,EGLS,HSS,GRM,GER,Egelsbach,"Germany, Vol. 3 (1992), p. 39: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Egelsbach""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",355,1,,
BYR_GRM_EGNH,-1763433,Egenhausen,EGENHAUSEN,Bayern,Germany,50.033333333333|10.1,Egenhausen,Egenhausen,Egenhausen,"79 (in 1880), 4 (in 1933)",Bayern,Bayern,,Germany,Germany,,,EGNH,BYR,GRM,GER,Egenhausen,"Germany, Vol. 1 (1972), p. 259: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Egenhausen"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",355,1,Mittelfranken,Mittelfranken
BDN_GRM_ECHS,-1764587,Eichstetten,EICHSTETTEN,Baden,Germany,48.083333333333|7.7333333333333,Eichstetten,Eichstetten,Eichstetten,477 (in 1867),Baden,Baden,,Germany,Germany,,,ECHS,BDN,GRM,GER,Eichstetten am Kaiserstuhl|Eichstetten,"Germany, Vol. 2 (1986), p. 238: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eichstetten""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",356,1,,
BDN_GRM_ECHT,-1764594,Eichtersheim,EICHTERSHEIM,Baden,Germany,49.233333333333|8.7666666666667,Eichtersheim,Eichtersheim,Eichtersheim,"149 (in 1842), 18 (in 1933)",Baden,Baden,,Germany,Germany,,,ECHT,BDN,GRM,GER,Eichtersheim,"Germany, Vol. 2 (1986), p. 237: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eichtersheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",356,1,,
HSS_GRM_ENRT,-1764842,Einartshausen,EINARTSHAUSEN,Hessen,Germany,50.5|9.0666666666667,Einartshausen,Einartshausen,Einartshausen,"69 (in 1861), 16 (in 1925)",Hessen,Hessen,,Germany,Germany,,,ENRT,HSS,GRM,GER,Einartshausen,"Germany, Vol. 3 (1992), p. 63: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Einartshausen"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",356,1,,
PRU_HNN_ENBC,-1764848,Einbeck,EINBECK,Prussia,Germany,51.816666666667|9.8666666666667,Einbeck,Einbeck,Einbeck,"167 (in 1892), 60 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ENBC,PRU,HNN,GER,Stadt Einbeck|Einbeck,"Germany, Vol. 4 (2007), p. 184: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Einbeck"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",356,1,Hannover,Hannover
SCH_WMR_ESNC,-1765079,Eisenach,EISENACH,Sachsen,Germany,50.983333333333|10.316666666667,Eisenach,Eisenach,Eisenach,440 (in 1905),Sachsen,Thüringen,,Germany,Germany,,,ESNC,SCH,WMR,GER,Eisenach,,357,1,,Weimar-Eisenach
PRU_SCH_LTHR,-1765241,Lutherstadt Eisleben,EISLEBEN,Prussia,Germany,51.533333333333|11.55,Eisleben,Eisleben,Eisleben,"138 (in 1854), 85 (in 1933)",Preußen,Preußen,,Germany,Germany,,,LTHR,PRU,SCH,GER,Eislaeben|Lutherstadt Eisleben|Eisleben,,357,1,Sachsen,Sachsen
PRU_HSS_ETRF,-1765285,Eiterfeld,EITERFELD,Prussia,Germany,50.766666666667|9.8,Eiterfeld,Eiterfeld,Eiterfeld,105 (in 1885),Preußen,Preußen,,Germany,Germany,,,ETRF,PRU,HSS,GER,Eiterfeld,"Germany, Vol. 3 (1992), p. 363: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eiterfeld"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",358,1,Hessen-Nassau,Hessen-Nassau
PRU_HNN_ELDG,-1765437,Eldagsen,ELDAGSEN,Prussia,Germany,52.166666666667|9.65,Eldagsen,Eldagsen,Eldagsen,55,Preußen,Preußen,,Germany,Germany,,,ELDG,PRU,HNN,GER,Eldagsen,"Germany, Vol. 4 (2007), p. 199: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eldagsen"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",359,1,Hannover,Hannover
PRU_HSS_ELLR,-1765548,Ellar,ELLAR,Prussia,Germany,50.516666666667|8.1,Ellar,Ellar,Ellar,"124 (in 1842), 29 (in 1912)",Preußen,Preußen,,Germany,Germany,,,ELLR,PRU,HSS,GER,Ellar,"Germany, Vol. 3 (1992), p. 365: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ellar"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",360,1,Hessen-Nassau,Hessen-Nassau
BYR_GRM_ELLN,-1765725,Ellingen,ELLINGEN,Bayern,Germany,49.066666666667|10.966666666667,Ellingen,Ellingen,Ellingen,"103 (in 1880), 33 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ELLN,BYR,GRM,GER,Ellingen,"Germany, Vol. 1 (1972), p. 267: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ellingen, Bay""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",360,1,Mittelfranken,Mittelfranken
WRT_GRM_ELLW,-1765770,Ellwangen,ELLWANGEN,Wurttemberg,Germany,48.966666666667|10.133333333333,Ellwangen,Ellwangen,Ellwangen,"99 (in 1886), 15 (in 1933)",Württemberg,Württemberg,,Germany,Germany,,,ELLW,WRT,GRM,GER,Ellwangen|Ellwangen an der Jagst|Ellwangen (Jagst),"Germany, Vol. 2 (1986), p. 42: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ellwangen"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",361,1,,
PRU_SCH_ELMS,-1765838,Elmshorn,ELMSHORN,Prussia,Germany,53.75|9.65,Elmshorn,Elmshorn,Elmshorn,"204 (in 1838), 80 (in 1925)",Preußen,Preußen,,Germany,Germany,,,ELMS,PRU,SCH,GER,Elmshoorn|Elmshorn|Elveshorn,"Germany, Vol. 4 (2007), p. 229: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Elmshorn"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",361,1,Schleswig-Holstein,Schleswig-Holstein
PRU_RHN_ELSD,-1765881,Elsdorf,ELSDORF,Prussia,Germany,50.933333333333|6.5666666666667,Elsdorf,Elsdorf,Elsdorf,"68 (in 1871), 43 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ELSD,PRU,RHN,GER,Elsdorf,,361,1,Rheinprovinz,Rheinland
PRU_HSS_ELTV,-1766014,Eltville,ELTVILLE,Prussia,Germany,50.033333333333|8.1166666666667,Eltville,Eltville,Eltville,"58 (in 1895), 37 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ELTV,PRU,HSS,GER,Eltville am Rhein|Eltville,"Germany, Vol. 3 (1992), p. 366: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eltville"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",361,1,Hessen-Nassau,Hessen-Nassau
PRU_RHN_EMBK,-1766056,Embken,EMBKEN,Prussia,Germany,50.683333333333|6.5666666666667,Embken,Embken,Embken,"59 (in 1885), 43 (in 1930)",Preußen,Preußen,,Germany,Germany,,,EMBK,PRU,RHN,GER,Embken,,362,1,Rheinprovinz,Rheinland
PRU_HNN_EMDN,-1766064,Emden,EMDEN,Prussia,Germany,53.366666666667|7.2166666666667,Emden,Emden,Emden,~900,Preußen,Preußen,,Germany,Germany,,,EMDN,PRU,HNN,GER,Emden,"Germany, Vol. 4 (2007), p. 241: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Emden""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",362,1,Hannover,Hannover
BDN_GRM_EMMN,-1766138,Emmendingen,EMMENDINGEN,Baden,Germany,48.133333333333|7.85,Emmendingen,Emmendingen,Emmendingen,406 (in 1875),Baden,Baden,,Germany,Germany,,,EMMN,BDN,GRM,GER,Emmendingen,"Germany, Vol. 2 (1986), p. 243: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Emmendingen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",364,1,,
PRU_RHN_EMMR,-1766152,Emmerich,EMMERICH,Prussia,Germany,51.833333333333|6.25,Emmerich,Emmerich,Emmerich,"158 (in 1880), 86 (in 1933)",Preußen,Preußen,,Germany,Germany,,,EMMR,PRU,RHN,GER,Emmerich|Emmerich am Rhein|Emmerek|Emmerik,,364,1,Rheinprovinz,Rheinland
HSS_GRM_EPPL,-1766802,Eppelsheim,EPPELSHEIM,Hessen,Germany,49.7|8.1666666666667,Eppelsheim,Eppelsheim,Eppelsheim,70 (in 1828),Hessen,Hessen,,Germany,Germany,,,EPPL,HSS,GRM,GER,Eppelsheim,"Germany, Vol. 3 (1992), p. 78: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eppelsheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",365,1,,
HSS_GRM_EPPR,-1766827,Eppertshausen,EPPERTSHAUSEN,Hessen,Germany,49.95|8.85,Eppertshausen,Eppertshausen,Eppertshausen,"63 (in 1828), 28 (in 1932)",Hessen,Hessen,,Germany,Germany,,,EPPR,HSS,GRM,GER,Eppertshausen,"Germany, Vol. 3 (1992), p. 78: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eppertshausen"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",366,1,,
BDN_GRM_EPPN,-1766833,Eppingen,EPPINGEN,Baden,Germany,49.133333333333|8.9166666666667,Eppingen,Eppingen,Eppingen,124,Baden,Baden,,Germany,Germany,,,EPPN,BDN,GRM,GER,Eppingen,"Germany, Vol. 2 (1986), p. 248: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eppingen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",366,1,,
HSS_GRM_ERBS,-1766895,Erbes Budesheim,ERBESBUEDESHEIM,Hessen,Germany,49.75|8.0333333333333,Erbes-Büdesheim,Erbes-Büdesheim,Erbes-Büdesheim,"39 (in 1880), 8 (in 1933)",Hessen,Hessen,,Germany,Germany,,,ERBS,HSS,GRM,GER,Erbes-Büdesheim,"Germany, Vol. 3 (1992), p. 80: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Erbesbüdesheim"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",366,1,,
HSS_GRM_ERFL,-1766986,Erfelden,ERFELDEN,Hessen,Germany,49.833333333333|8.4666666666667,Erfelden,Erfelden,Erfelden,~50 (in 1875),Hessen,Hessen,,Germany,Germany,,,ERFL,HSS,GRM,GER,Erfelden,"Germany, Vol. 3 (1992), p. 81: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Erfelden""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",366,1,,
PRU_SCH_ERFR,-1766996,Erfurt,ERFURT,Prussia,Germany,50.983333333333|11.033333333333,Erfurt,Erfurt,Erfurt,782,Preußen,Preußen,,Germany,Germany,,,ERFR,PRU,SCH,GER,Erfurt,,366,1,Sachsen,Sachsen
PRU_RHN_ERKL,-1767045,Erkelenz,ERKELENZ,Prussia,Germany,51.083333333333|6.3166666666667,Erkelenz,Erkelenz,Erkelenz,"83 (in 1905), 52 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ERKL,PRU,RHN,GER,Erkelenz,,367,1,Rheinprovinz,Rheinland
BYR_GRM_ERLN,-1767100,Erlangen,ERLANGEN,Bayern,Germany,49.583333333333|11,Erlangen,Erlangen,Erlangen,"239 (in 1890), 130 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ERLN,BYR,GRM,GER,Erlangen,"Germany, Vol. 1 (1972), p. 276: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Erlangen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",367,1,Mittelfranken,Mittelfranken
BYR_GRM_ERLN2,-1767159,Erlenbach,ERLENBACH,Bayern,Germany,49.116666666667|7.8666666666667,Erlenbach,Erlenbach,Erlenbach,"63 (in 1863), 22 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ERLN,BYR,GRM,GER,Erlenbach über Bergzabern|Erlenbach bei Dahn|Erlenbach,,368,2,Pfalz,Pfalz
BYR_GRM_ERMR,-1767274,Ermershausen,ERMERSHAUSEN,Bayern,Germany,50.216666666667|10.616666666667,Ermershausen,Ermershausen,Ermershausen,104,Bayern,Bayern,,Germany,Germany,,,ERMR,BYR,GRM,GER,Ermershausen,"Germany, Vol. 1 (1972), p. 405: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ermershausen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",368,1,Unterfranken,Unterfranken
BYR_GRM_ERMT,-1767277,Ermetzhofen,ERMETZHOFEN,Bayern,Germany,49.5|10.266666666667,Ermetzhofen,Ermetzhofen,Ermetzhofen,"111 (in 1871), 34 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ERMT,BYR,GRM,GER,Ermetzhofen,"Germany, Vol. 1 (1972), p. 278: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ermetzhofen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",368,1,Mittelfranken,Mittelfranken
BYR_GRM_ERMR2,-1767286,Ermreuth,ERMREUTH,Bayern,Germany,49.65|11.2,Ermreuth,Ermreuth,Ermreuth,"180 (in 1812), 21 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ERMR,BYR,GRM,GER,Ermreuth,"Germany, Vol. 1 (1972), p. 202: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ermreuth""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",368,2,Oberfranken,Oberfranken
WRT_GRM_ERNS,-1767308,Ernsbach,ERNSBACH,Wurttemberg,Germany,49.3|9.5166666666667,Ernsbach,Ernsbach,Ernsbach,"224 (in 1843), 2 (in 1925)",Württemberg,Württemberg,,Germany,Germany,,,ERNS,WRT,GRM,GER,Ernsbach,"Germany, Vol. 2 (1986), p. 70: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ernsbach""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",368,1,,
PRU_WST_ERWT,-1767420,Erwitte,ERWITTE,Prussia,Germany,51.616666666667|8.35,Erwitte,Erwitte,Erwitte,"108 (in 1864), 32 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ERWT,PRU,WST,GER,Erwitte,,368,1,Westfalen,Westfalen
BYR_GRM_ESCH,-1767502,Eschau,ESCHAU,Bayern,Germany,49.816666666667|9.25,Eschau,Eschau,Eschau,"90 (in 1837), 19 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ESCH,BYR,GRM,GER,Eschau,"Germany, Vol. 1 (1972), p. 407: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eschau"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",369,1,Unterfranken,Unterfranken
PRU_HSS_ESCH,-1767700,Eschwege,ESCHWEGE,Prussia,Germany,51.183333333333|10.066666666667,Eschwege,Eschwege,Eschwege,549 (in 1885),Preußen,Preußen,,Germany,Germany,,,ESCH,PRU,HSS,GER,Eschwege,"Germany, Vol. 3 (1992), p. 371: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eschwege""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",369,1,Hessen-Nassau,Hessen-Nassau
PRU_RHN_ESCH,-1767704,Eschweiler,ESCHWEILER,Prussia,Germany,50.816666666667|6.2833333333333,Eschweiler,Eschweiler,Eschweiler,"166 (in 1885), 107 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ESCH,PRU,RHN,GER,Aischwiile|Eschweiler|Ascvilare,,370,1,Rheinprovinz,Rheinland
PRU_HNN_ESNS,-1767756,Esens,ESENS,Prussia,Germany,53.65|7.6,Esens,Esens,Esens,"124 (in 1840), 82 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ESNS,PRU,HNN,GER,Esens,"Germany, Vol. 4 (2007), p. 177: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Esens"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",370,1,Hannover,Hannover
PRU_HNN_ESSN,-1767857,Essen,ESSEN,Prussia,Germany,51.45|7.0166666666667,Essen,Essen,Essen,"1,500 (in 1895), 4,504 (in 1925)",Preußen,Preußen,,Germany,Germany,,,ESSN,PRU,HNN,GER,Essen,,370,1,Hannover,Hannover
WRT_GRM_ESSN,-1767906,Essingen,,Wurttemberg,Germany,48.8|10.033333333333,Essingen,Essingen,Essingen,,Württemberg,Württemberg,,Germany,Germany,,,ESSN,WRT,GRM,GER,Essingen,,,1,,
WRT_GRM_ESSL,-1767916,Esslingen,ESSLINGEN,Wurttemberg,Germany,48.75|9.3,Esslingen,Esslingen,Esslingen,~150,Württemberg,Württemberg,,Germany,Germany,,,ESSL,WRT,GRM,GER,Eszlingen|Esslingen am Neckar|Esslingen|Eßlingen|Eszlingen am Neckar,"Germany, Vol. 2 (1986), p. 43: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Esslingen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",372,1,,
BYR_GRM_ESSW,-1767924,Essweiler,ESSWEILER,Bayern,Germany,49.55|7.5666666666667,Eßweiler,Eßweiler,Eßweiler,"96 (in 1848), 7 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ESSW,BYR,GRM,GER,Eßweiler|Essweiler,,372,1,Pfalz,Pfalz
BYR_GRM_ESTN,-1767929,Estenfeld,ESTENFELD,Bayern,Germany,49.833333333333|10.016666666667,Estenfeld,Estenfeld,Estenfeld,"53 (in 1814), 16 (in 1933)",Bayern,Bayern,,Germany,Germany,,,ESTN,BYR,GRM,GER,Estenfeld,"Germany, Vol. 1 (1972), p. 405: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Estenfeld"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",372,1,Unterfranken,Unterfranken
BDN_GRM_ETTN,-1768008,Ettenheim,ETTENHEIM,Baden,Germany,48.25|7.8166666666667,Ettenheim,Ettenheim,Ettenheim,100,Baden,Baden,,Germany,Germany,,,ETTN,BDN,GRM,GER,Ettenheim,"Germany, Vol. 2 (1986), p. 250: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ettenheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",373,1,,
BDN_GRM_ETTL,-1768052,Ettlingen,ETTLINGEN,Baden,Germany,48.95|8.4,Ettlingen,Ettlingen,Ettlingen,75 (in 1910),Baden,Baden,,Germany,Germany,,,ETTL,BDN,GRM,GER,Ettlingen,"Germany, Vol. 2 (1986), p. 231: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ettlingen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",374,1,,
BDN_GRM_EBGH,-1768132,Eubigheim,EUBIGHEIM,Baden,Germany,49.5|9.55,Eubigheim,Eubigheim,Eubigheim,"96 (in 1887), 39 (in 1933)",Baden,Baden,,Germany,Germany,,,EBGH,BDN,GRM,GER,Eubigheim,"Germany, Vol. 2 (1986), p. 221: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Eubigheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",374,1,,
BYR_GRM_ERBC,-1768148,Euerbach,EUERBACH,Bayern,Germany,50.066666666667|10.133333333333,Euerbach,Euerbach,Euerbach,68 (in 1816),Bayern,Bayern,,Germany,Germany,,,ERBC,BYR,GRM,GER,Euerbach,"Germany, Vol. 1 (1972), p. 391: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Euerbach"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",374,1,Unterfranken,Unterfranken
PRU_RHN_ESKR,-1768272,Euskirchen,EUSKIRCHEN,Prussia,Germany,50.666666666667|6.7833333333333,Euskirchen,Euskirchen,Euskirchen,"153 (in 1875), 231 (in 1933)",Preußen,Preußen,,Germany,Germany,,,ESKR,PRU,RHN,GER,Euskirchen,,374,1,Rheinprovinz,Rheinland
PRU_HSS_FLKN,-1768660,Falkenberg,FALKENBERG,Prussia,Germany,51.066666666667|9.3833333333333,Falkenberg,Falkenberg,Falkenberg,"84 (in 1871), 27 (in 1933)",Preußen,Preußen,,Germany,Germany,,,FLKN,PRU,HSS,GER,Falkenberg (Wabern)|Falkenberg,"Germany, Vol. 3 (1992), p. 525: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Falkenberg"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",377,1,Hessen-Nassau,Hessen-Nassau
BYR_GRM_FCHN,-1769025,Fechenbach,FECHENBACH,Bayern,Germany,49.766666666667|9.35,Fechenbach,Fechenbach,Fechenbach,"70 (in 1837), 11 (in 1933)",Bayern,Bayern,,Germany,Germany,,,FCHN,BYR,GRM,GER,Fechenbach,"Germany, Vol. 1 (1972), p. 534: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Fechenbach"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",379,1,Unterfranken,Unterfranken
BYR_GRM_FLLH,-1769424,Fellheim,FELLHEIM,Bayern,Germany,48.083333333333|10.15,Fellheim,Fellheim,Fellheim,108 (in 1890),Bayern,Bayern,,Germany,Germany,,,FLLH,BYR,GRM,GER,Fellheim,"Germany, Vol. 1 (1972), p. 624: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Fellheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",379,1,Schwaben,Schwaben
PRU_HSS_FLSB,-1769447,Felsberg,FELSBERG,Prussia,Germany,51.133333333333|9.4166666666667,Felsberg,Felsberg,Felsberg,"179 (in 1885), 105 (in 1933)",Preußen,Preußen,,Germany,Germany,,,FLSB,PRU,HSS,GER,Felsberg,"Germany, Vol. 3 (1992), p. 541: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Felsberg""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",380,1,Hessen-Nassau,Hessen-Nassau
BYR_GRM_FCHT,-1769626,Feuchtwangen,FEUCHTWANGEN,Bayern,Germany,49.166666666667|10.333333333333,Feuchtwangen,Feuchtwangen,Feuchtwangen,"170 (in 1867), 39 (in 1933)",Bayern,Bayern,,Germany,Germany,,,FCHT,BYR,GRM,GER,Feuchtwangen|Vahtvank,"Germany, Vol. 1 (1972), p. 339: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Feuchtwangen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",382,1,Mittelfranken,Mittelfranken
BDN_GRM_FDNH,-1769627,Feudenheim,FEUDENHEIM,Baden,Germany,49.483333333333|8.5333333333333,Feudenheim,Feudenheim,Feudenheim,125 (in 1860),Baden,Baden,,Germany,Germany,,,FDNH,BDN,GRM,GER,Mannheim-Feudenheim|Feudenheim,"Germany, Vol. 2 (1986), p. 397: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Feudenheim""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",382,1,,
BYR_GRM_FSCH,-1770023,Fischach,FISCHACH,Bayern,Germany,48.283333333333|10.666666666667,Fischach,Fischach,Fischach,"284 (in 1867), 127 (in 1933)",Bayern,Bayern,,Germany,Germany,,,FSCH,BYR,GRM,GER,Fischach,"Germany, Vol. 1 (1972), p. 633: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Fischach""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",383,1,Schwaben,Schwaben
PRU_HSS_FSCH,-1770107,Fischborn,FISCHBORN,Prussia,Germany,50.383333333333|9.3,Fischborn,Fischborn,Fischborn,"62 (in 1861), 20 (in 1933)",Preußen,Preußen,,Germany,Germany,,,FSCH,PRU,HSS,GER,Fischborn,"Germany, Vol. 3 (1992), p. 538: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Fischborn""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",384,1,Hessen-Nassau,Hessen-Nassau
PRU_HSS_FLCH,-1770259,Flacht,FLACHT,Prussia,Germany,50.35|8.05,Flacht,Flacht,Flacht,"29 (in 1843), 35 (in 1925)",Preußen,Preußen,,Germany,Germany,,,FLCH,PRU,HSS,GER,Flacht,"Germany, Vol. 3 (1992), p. 539: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Flacht"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",384,1,Hessen-Nassau,Hessen-Nassau
PRU_RHN_FLMR,-1770288,Flamersheim,FLAMERSHEIM,Prussia,Germany,50.616666666667|6.85,Flamersheim,Flamersheim,Flamersheim,"100 (in 1900), 62 (in 1933)",Preußen,Preußen,,Germany,Germany,,,FLMR,PRU,RHN,GER,Flamersheim,,384,1,Rheinprovinz,Rheinland
BDN_GRM_FLHN,-1770368,Flehingen,FLEHINGEN,Baden,Germany,49.083333333333|8.7833333333333,Flehingen,Flehingen,Flehingen,"160 (in 1827), 59 (in 1933)",Baden,Baden,,Germany,Germany,,,FLHN,BDN,GRM,GER,Flehingen,"Germany, Vol. 2 (1986), p. 423: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Flehingen""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",384,1,,
PRU_SCH_FLNS,-1770407,Flensburg,FLENSBURG,Prussia,Germany,54.783333333333|9.4333333333333,Flensburg,Flensburg,Flensburg,89,Preußen,Preußen,,Germany,Germany,,,FLNS,PRU,SCH,GER,Flensburg|Flansborj|Flensborg,"Germany, Vol. 4 (2007), p. 907: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Flensburg""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",384,1,Schleswig-Holstein,Schleswig-Holstein
PRU_HSS_FLDN,-1770452,Flieden,FLIEDEN,Prussia,Germany,50.416666666667|9.5666666666667,Flieden,Flieden,Flieden,"86 (in 1895), 63 (in 1933)",Preußen,Preußen,,Germany,Germany,,,FLDN,PRU,HSS,GER,Flieden,"Germany, Vol. 3 (1992), p. 540: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Flieden""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",384,1,Hessen-Nassau,Hessen-Nassau
HSS_GRM_FLNH,-1770545,Flonheim,FLONHEIM,Hessen,Germany,49.783333333333|8.0333333333333,Flonheim,Flonheim,Flonheim,"110 (in 1861), 51 (in 1933)",Hessen,Hessen,,Germany,Germany,,,FLNH,HSS,GRM,GER,Flonheim,,385,1,,
