code,id,name,dist,prov,code_prov,code_dist
PRU_RHN_STDR,-1867662,Staudernheim,Rheinland,Prussia,,
BDN_GRM_STBB,-1867736,Stebbach,,Baden,,
PRU_RHN_STL,-1867829,Steele,Rheinland,Prussia,,
BYR_GRM_STNC,-1868122,Steinach An Der Saale,Unterfranken,Bayern,,
BYR_PFL_STNB,-1868193,Steinbach Am Glan,Pfalz,Bayern,,
PRU_WST_STNH,-1869028,Steinheim,Westfalen,Prussia,,
PRU_HSS_STRB,-1869642,Sterbfritz,Hessen-Nassau,Prussia,,
PRU_RHN_STLB,-1870426,Stolberg,Rheinland,Prussia,,
PRU_HNN_STLZ,-1870518,Stolzenau,Hannover,Prussia,,
HSS_GRM_STRN,-1870638,Storndorf,,Hessen,,
MCS_GRM_STRL,-1871103,Strelitz Alt,,Mecklenburg Strelitz,,
BDN_GRM_STRM,-1871396,Strumpfelbrunn,,Baden,,
WRT_GRM_STTT,-1871728,Stuttgart,,Wurttemberg,,
BYR_GRM_SGNH,-1872075,Sugenheim,Mittelfranken,Bayern,,
PRU_SCH_SHL,-1872081,Suhl,Sachsen,Prussia,,
BDN_GRM_SLZB,-1872254,Sulzburg,,Baden,,
BYR_GRM_SLZB,-1872255,Sulzburg,Oberpfalz,Bayern,,
PRU_HNN_SYK,-1872569,Syke,Hannover,Prussia,,
WRT_GRM_TLHM,-1872714,Talheim,,Wurttemberg,,
PRU_SCH_TNGR,-1872777,Tangermunde,Sachsen,Prussia,,
PRU_HSS_TNN,-1872802,Tann,Hessen-Nassau,Prussia,,
BDN_GRM_TBRB,-1873178,Tauberbischofsheim,,Baden,,
BYR_GRM_TBRR,-1873181,Tauberrettersheim,Unterfranken,Bayern,,
BYR_GRM_TSCH,-1873600,Teschenmoschel,Pfalz,Bayern,,
BYR_GRM_THLM,-1873996,Thalmassing,Mittelfranken,Bayern,,
BYR_GRM_THLH,-1874137,Theilheim,Unterfranken,Bayern,,
BDN_GRM_TNGN,-1874784,Tiengen,,Baden,,
BYR_GRM_TRBL,-1875354,Trabelsdorf,Oberfranken,Bayern,,
PRU_RHN_TRS,-1875668,Treis,Rheinland,Prussia,,
HSS_GRM_TRSA,-1875670,Treis An Der Lumda,,Hessen,,
BYR_GRM_TRCH,-1875795,Treuchtlingen,Mittelfranken,Bayern,,
PRU_HSS_TRYS,-1875819,Treysa,Hessen-Nassau,Prussia,,
PRU_RHN_TRR,-1875885,Trier,Rheinland,Prussia,,
PRU_RHN_TRTT,-1875968,Trittenheim,Rheinland,Prussia,,
PRU_HNN_TWST,-1876406,Twistringen,Hannover,Prussia,,
BYR_GRM_UFFN,-1876627,Uffenheim,Mittelfranken,Bayern,,
BYR_GRM_UHLF,-1876716,Uehlfeld,Mittelfranken,Bayern,,
WRT_GRM_ULM,-1876794,Ulm,,Wurttemberg,,
PRU_HSS_ULMB,-1876798,Ulmbach,Hessen-Nassau,Prussia,,
HSS_GRM_ULRC,-1876833,Ulrichstein,,Hessen,,
PRU_HSS_UNGD,-1876915,Ungedanken,Hessen-Nassau,Prussia,,
PRU_WST_UNN,-1876963,Unna,Westfalen,Prussia,,
BYR_GRM_UNSL,-1876985,Unsleben,Unterfranken,Bayern,,
BYR_GRM_UNTR,-1877027,Unteraltertheim,Unterfranken,Bayern,,
BYR_GRM_UNTR2,-1877313,Untereisenheim,Unterfranken,Bayern,,
BYR_GRM_UNTR3,-1877413,Untererthal,Unterfranken,Bayern,,
BDN_GRM_UNTR,-1877561,Untergrombach,,Baden,,
HSS_GRM_URBR,-1878829,Urberach,,Hessen,,
PRU_HSS_USNG,-1878957,Usingen,Hessen-Nassau,Prussia,,
PRU_HNN_USLR,-1878960,Uslar,Hannover,Prussia,,
SCH_WMR_VCH,-1879084,Vacha,Weimar-Eisenach,Sachsen,,
BRM_GRM_VGSC,-1879274,Vegesack,,Bremen,,
BYR_GRM_VTSH,-1879322,Veitshochheim,Unterfranken,Bayern,,
HSS_GRM_VNDR,-1879396,Vendersheim,,Hessen,,
PRU_HNN_VRDN,-1879456,Verden,Hannover,Prussia,,
PRU_WST_VRSM,-1879518,Versmold,Westfalen,Prussia,,
HSS_GRM_VRNH,-1879731,Viernheim,,Hessen,,
PRU_RHN_VRSN,-1879744,Viersen,Rheinland,Prussia,,
PRU_WST_VLTH,-1879951,Vlotho,Westfalen,Prussia,,
BYR_GRM_VLKR,-1880404,Volkersleier,Unterfranken,Bayern,,
PRU_HSS_VLKM,-1880441,Volkmarsen,Hessen-Nassau,Prussia,,
PRU_HSS_WCHT,-1881417,Wachtersbach,Hessen-Nassau,Prussia,,
BDN_GRM_WBST,-1881733,Waibstadt,,Baden,,
BDN_GRM_WLLD,-1882392,Walldorf,,Baden,,
SCH_MNN_WLLD,-1882394,Walldorf,Meiningen,Sachsen,,
BYR_GRM_WLLR,-1882470,Wallerstein,Schwaben,Bayern,,
BDN_GRM_WNGN,-1882777,Wangen,,Baden,,
WRT_GRM_WNKH,-1882817,Wankheim,,Wurttemberg,,
PRU_WST_WRBR,-1882910,Warburg,Westfalen,Prussia,,
MCS_GRM_WRN,-1882932,Waren,,Mecklenburg Schwerin,,
PRU_WST_WRND,-1882937,Warendorf,Westfalen,Prussia,,
PRU_HSS_WHRD,-1883823,Wehrda,Hessen-Nassau,Prussia,,
BDN_GRM_WLR,-1884476,Weiler,,Baden,,
SCH_WMR_WMR,-1884584,Weimar,Weimar-Eisenach,Sachsen,,
BDN_GRM_WNGR,-1884869,Weingarten,,Baden,,
BDN_GRM_WNHM,-1884892,Weinheim,,Baden,,
HSS_GRM_WSN,-1884973,Weisenau,,Hessen,,
PRU_RHN_WSWL,-1885381,Weisweiler,Rheinland,Prussia,,
BDN_GRM_WRTH,-1886359,Wertheim,,Baden,,
BYR_GRM_WSTH,-1886956,Westheim,Unterfranken,Bayern,,
BYR_GRM_WSTH2,-1886958,Westheim Bei Hassfurt,Unterfranken,Bayern,,
PRU_RHN_WTZL,-1887191,Wetzlar,Rheinland,Prussia,,
PRU_HSS_WSBD,-1887737,Wiesbaden,Hessen-Nassau,Prussia,,
BYR_GRM_WSNB,-1887820,Wiesenbronn,Unterfranken,Bayern,,
BYR_GRM_WSNF,-1887837,Wiesenfeld,Unterfranken,Bayern,,
BYR_GRM_WLHR,-1888437,Wilhermsdorf,Mittelfranken,Bayern,,
BYR_GRM_WLLM,-1888567,Willmars,Unterfranken,Bayern,,
BYR_GRM_WNDS,-1888987,Windsbach,Mittelfranken,Bayern,,
BYR_GRM_WNNW,-1889236,Winnweiler,Pfalz,Bayern,,
BYR_GRM_WTTL,-1889726,Wittelshofen,Mittelfranken,Bayern,,
PRU_WST_WTTN,-1889728,Witten,Westfalen,Prussia,,
MCS_GRM_WTTN,-1889756,Wittenburg,,Mecklenburg Schwerin,,
PRU_RHN_WTTL,-1889852,Wittlich,Rheinland,Prussia,,
PRU_HSS_WTZN,-1889909,Witzenhausen,Hessen-Nassau,Prussia,,
HSS_GRM_WLFR,-1890242,Wolfersheim,,Hessen,,
HSS_GRM_WRMS,-1890958,Worms,,Hessen,,
PRU_HNN_WNST,-1891339,Wunstorf,Hannover,Prussia,,
PRU_RHN_WPPR,-1891347,Wuppertal,Rheinland,Prussia,,
BYR_GRM_WRZB,-1891486,Wurzburg,Unterfranken,Bayern,,
PRU_RHN_XNTN,-1891717,Xanten,Rheinland,Prussia,,
BYR_GRM_ZCKN,-1891998,Zeckendorf,Oberfranken,Bayern,,
BYR_GRM_ZLTZ,-1892121,Zeilitzheim,Unterfranken,Bayern,,
BYR_GRM_ZTLF,-1892178,Zeitlofs,Unterfranken,Bayern,,
PRU_RHN_ZLL,-1892222,Zell,Rheinland,Prussia,,
ANH_GRM_ZRBS,-1892356,Zerbst,,Anhalt,,
PRU_HSS_ZGNH,-1892715,Ziegenhain,Hessen-Nassau,Prussia,,
PRU_RHN_ZNS,-1893201,Zons,Rheinland,Prussia,,
BYR_GRM_ZWBR,-1893493,Zweibrucken,Pfalz,Bayern,,
PRU_HSS_ZWST,-1893550,Zwesten,Hessen-Nassau,Prussia,,
SCH_GRM_ZWCK,-1893554,Zwickau,,Sachsen,,
GRD_KBR_ANTP,-1940921,Antopol,Kobrin,Grodno,11,6
VLN_OSH_ASHM,-1940949,Ashmyany,Oshmiany,Vilna,4,5
MGL_ORS_BBNV,-1940990,Babinovichi,Orsha,Mogilev,23,7
MNS_BBR_BBRY,-1940996,Babruysk,Bobruisk,Minsk,22,2
VLN_OSH_BKSH,-1941013,Bakshty,Oshmiany,Vilna,4,5
MGL_ORS_BRN,-1941033,Baran',Orsha,Mogilev,23,7
MNS_NVG_BRNV,-1941035,Baranavichy,Novogrudok,Minsk,22,6
MNS_BRS_BRYS,-1941088,Barysaw,Borisov,Minsk,22,3
MGL_GRK_BYV,-1941110,Bayevo,Gorki,Mogilev,23,4
MNS_BRS_BGML,-1941121,Begoml,Borisov,Minsk,22,3
VLN_LD_BLTS,-1941165,Belitsa,Lida,Vilna,4,4
MNS_PNS_BLGS,-1941181,Belogusha,Pinsk,Minsk,22,7
MGL_MGL_BYLY,-1941219,Byalynichy,Mogilev,Mogilev,23,1
MNS_IGM_BYRZ,-1941267,Byerazino,Igumen,Minsk,22,4
VTB_LPL_BYSH,-1941328,Byeshankovichy,Lepel',Vitebsk,5,6
MGL_SNN_BBR,-1941394,Bobr,Sienno,Mogilev,23,9
VTB_LPL_BCHY,-1941424,Bocheykovo,Lepel',Vitebsk,5,6
MNS_IGM_BHSH,-1941442,Bahushevichy,Igumen,Minsk,22,4
MGL_ORS_BGSH,-1941447,Bogushevsk,Orsha,Mogilev,23,7
GRD_GRD_VYLK,-1941478,Vyalikaya Byerastavitsa,Grodna,Grodno,11,1
MNS_RCH_BRHN,-1941818,Brahin,Riechitsa,Minsk,22,8
KVN_NVL_BRSL,-1941824,Braslaw,Novoaleksandrovsk,Kovno,17,3
GRD_BRS_BRST,-1941830,Brest,Brest-Litovsk,Grodno,,
MGL_RGC_BDKS,-1941900,Buda Kashalyova,Rogachev,Mogilev,23,8
VLN_VLK_BDSL,-1941930,Budslav,Vileika,Vilna,4,2
MNS_MZY_BKCH,-1941943,Bukcha,Mozyr',Minsk,22,5
GRD_PRZ_BYRZ,-1942010,Byaroza,Pruzhany,Grodno,11,7
VLN_LD_BYNY,-1942016,Byenyakoni,Lida,Vilna,4,4
MGL_STR_BYKH,-1942018,Bykhaw,Staro-Bykhov,Mogilev,,
VLN_VLN_BYST,-1942031,Bystrytsa,Vilnius,Vilna,4,1
GRD_SLN_BYTN,-1942035,Byten,Slonim,Grodno,11,8
VTB_LPL_CHSH,-1942065,Chashniki,Lepel',Vitebsk,5,6
MGL_CHS_CHVS,-1942070,Chavusi,Chausy,Mogilev,23,10
MGL_RGC_CHCH,-1942075,Chachersk,Rogachev,Mogilev,23,8
MGL_SNN_CHRY,-1942116,Chereya,Sienno,Mogilev,23,9
MGL_CHR_CHRY,-1942118,Cherykaw,Cherikov,Mogilev,23,11
GRD_BRS_CHRN,-1942127,Chernavchitsy,Brest-Litovsk,Grodno,,
GRD_BRS_CHRN2,-1942171,Charniany,Brest-Litovsk,Grodno,,
MNS_IGM_CHRV,-1942192,Chervyen,Igumen,Minsk,22,4
MNS_BBR_DRHN,-1942290,Darahanava,Bobruisk,Minsk,22,2
MGL_STR_DSHK,-1942302,Dashkovka,Staro-Bykhov,Mogilev,,
MNS_MZY_DVYD,-1942306,Davyd Haradok,Mozyr',Minsk,22,5
MNS_NVG_DLYT,-1942336,Delyatichi,Novogrudok,Minsk,22,6
GRD_SLN_DRCH,-1942370,Derechin,Slonim,Grodno,11,8
VLN_OSH_DRVN,-1942374,Derevna,Oshmiany,Vilna,4,5
VLN_DSN_DSN,-1942410,Disna,Disna,Vilna,4,3
GRD_KBR_DVN,-1942411,Divin,Kobrin,Grodno,11,6
MGL_ORS_DBRM,-1942436,Dobromysl,Orsha,Mogilev,23,7
MGL_GML_DBRS,-1942448,Dobrush,Gomel',Mogilev,23,3
MNS_BRS_DKSH,-1942464,Dokshytsy,Borisov,Minsk,22,3
VLN_VLK_DHNV,-1942476,Dauhinava,Vileika,Vilna,4,2
MNS_NVG_DLMT,-1942493,Dolmatovshchina,Novogrudok,Minsk,22,6
GRD_BRS_DMCH,-1942498,Damachava,Brest-Litovsk,Grodno,,
MNS_BBR_DMNV,-1942505,Domanovo,Bobruisk,Minsk,22,2
GRD_KBR_DRHC,-1942582,Drahichyn,Kobrin,Grodno,11,6
VLN_DSN_DRY,-1942595,Druya,Disna,Vilna,4,3
KVN_NVL_DRYS,-1942597,Druysk,Novoaleksandrovsk,Kovno,17,3
MGL_CHS_DRYB,-1942601,Drybin,Chausy,Mogilev,23,10
KVN_NVL_DBNV,-1942621,Dubinovo,Novoaleksandrovsk,Kovno,17,3
MGL_GRK_DBRW,-1942708,Dubrowna,Gorki,Mogilev,23,4
VLN_LD_DBRV,-1942709,Dubrovo,Lida,Vilna,4,4
MNS_IGM_DKR,-1942739,Dukora,Igumen,Minsk,22,4
VLN_VLK_DNLV,-1942754,Dunilavicy,Vileika,Vilna,4,2
GRD_SLN_DVRT,-1942774,Dvarets,Slonim,Grodno,11,8
GRD_SLN_DZYT,-1942808,Dzyatlava,Slonim,Grodno,11,8
MNS_MNS_DZYR,-1942832,Dzyarzhynsk,Minsk,Minsk,22,1
MNS_BRS_ESMN,-1942837,Esmony,Borisov,Minsk,22,3
VLN_OSH_GVY,-1942967,Gav'ya,Oshmiany,Vilna,4,5
MNS_BRS_HJN,-1942975,Hajna,Borisov,Minsk,22,3
VLN_DSN_GRMN,-1942992,Germanovichi,Disna,Vilna,4,3
MNS_BBR_HLSK,-1943079,Hlusk,Bobruisk,Minsk,22,2
GRD_VLK_GLBD,-1943121,Golobudy,Volkovysk,Grodno,11,5
MGL_MST_GLVC,-1943134,Golovchin,Mstislavl',Mogilev,23,6
VLN_OSH_HLSH,-1943149,Halshany,Oshmiany,Vilna,4,5
VLN_DSN_HLBC,-1943152,Halubichy,Disna,Vilna,4,3
GRD_SLN_HLYN,-1943171,Halynka,Slonim,Grodno,11,8
SWL_AVG_HLYN,-1943176,Halynka,Avgustov,Suwalki,59,2
GRD_KBR_HRDZ,-1943267,Haradzets,Kobrin,Grodno,11,6
MNS_NVG_HRDZ,-1943284,Haradzieja,Novogrudok,Minsk,22,6
MNS_NVG_HRDZ2,-1943291,Haradzishcha,Novogrudok,Minsk,22,6
MNS_PNS_HRDN,-1943300,Haradnaja,Pinsk,Minsk,22,7
VLN_VLK_HRDK,-1943310,Haradok,Vileika,Vilna,4,2
VTB_GRD_HRDK,-1943311,Haradok,Gorodok,Vitebsk,5,3
MNS_RCH_HRVL,-1943333,Horval,Riechitsa,Minsk,22,8
MGL_CHS_GRY,-1943335,Gory,Chausy,Mogilev,23,10
MNS_SLT_GRSK,-1943387,Gresk,Slutsk,Minsk,22,9
MNS_SLT_GRZV,-1943445,Grozovo,Slutsk,Minsk,22,9
MNS_SLT_HNTS,-1943557,Hantsavichy,Slutsk,Minsk,22,9
VLN_DSN_HLYB,-1943558,Hlybokaye,Disna,Vilna,4,3
MGL_GML_HMYL,-1943559,Homyel,Gomel',Mogilev,23,3
MGL_GRK_HRK,-1943561,Horki,Gorki,Mogilev,23,4
GRD_GRD_HRDN,-1943562,Hrodna,Grodna,Grodno,11,1
VLN_VLK_ILY,-1943589,Ilya,Vileika,Vilna,4,2
VLN_DSN_IDY,-1943611,Iody,Disna,Vilna,4,3
MNS_PNS_IVNK,-1943638,Ivaniki,Pinsk,Minsk,22,7
GRD_KBR_IVNV,-1943656,Ivanava,Kobrin,Grodno,11,6
GRD_SLN_IVTS,-1943667,Ivatsevichy,Slonim,Grodno,11,8
MNS_MNS_IVYN,-1943669,Ivyanets,Minsk,Minsk,22,1
VLN_OSH_IWY,-1943674,Iwye,Oshmiany,Vilna,4,5
GRD_VLK_IZBL,-1943675,Izabelin,Volkovysk,Grodno,11,5
MNS_RCH_KLNK,-1943716,Kalinkavichy,Riechitsa,Minsk,22,8
VLN_SVN_KMLS,-1943745,Kamelishki,Sventsiany,Vilna,4,6
MNS_MNS_KMN,-1943750,Kamen',Minsk,Minsk,22,1
VTB_LPL_KMN,-1943753,Kamen',Lepel',Vitebsk,5,6
GRD_BRS_KMYN,-1943756,Kamyanyets,Brest-Litovsk,Grodno,,
GRD_GRD_KMNK,-1943775,Kamenka,Grodna,Grodno,11,1
MNS_RCH_KHLM,-1944027,Kholmech,Riechitsa,Minsk,22,8
MNS_BRS_KHLP,-1944043,Kholopenichi,Borisov,Minsk,22,3
GRD_KBR_KHMS,-1944058,Khomsk,Kobrin,Grodno,11,6
MGL_KLM_KHTS,-1944086,Khotsimsk,Klimovichi,Mogilev,23,5
MGL_KLM_KHTV,-1944097,Khotovizh,Klimovichi,Mogilev,23,5
MNS_RCH_KHYN,-1944105,Khoyniki,Riechitsa,Minsk,22,8
MNS_SLT_KLYT,-1944253,Klyetsk,Slutsk,Minsk,22,9
MNS_IGM_KLCH,-1944262,Klichaw,Igumen,Minsk,22,4
MGL_KLM_KLMV,-1944265,Klimavichy,Klimovichi,Mogilev,23,5
MGL_MGL_KNYZ,-1944313,Knyazhitsy,Mogilev,Mogilev,23,1
GRD_KBR_KBRY,-1944322,Kobryn,Kobrin,Grodno,11,6
MGL_ORS_KKHN,-1944344,Kokhanovo,Orsha,Mogilev,23,7
VTB_VTB_KLYS,-1944417,Kolyshki,Vitebsk,Vitebsk,5,1
MNS_RCH_KMRY,-1944422,Kamaryn,Riechitsa,Minsk,22,8
MNS_MZY_KPTK,-1944497,Kopatkevichi,Mozyr',Minsk,22,5
MNS_SLT_KPYL,-1944511,Kapyl,Slutsk,Minsk,22,9
MGL_GRK_KPYS,-1944518,Kopys,Gorki,Mogilev,23,4
MNS_NVG_KRLC,-1944528,Karelichy,Novogrudok,Minsk,22,6
MGL_RGC_KRM,-1944550,Karma,Rogachev,Mogilev,23,8
GRD_SLN_KSV,-1944638,Kosava,Slonim,Grodno,11,8
MGL_KLM_KSTS,-1944659,Kastsyukovichy,Klimovichi,Mogilev,23,5
MNS_BBR_KVCH,-1944700,Kovchitsy Vtoryye,Bobruisk,Minsk,22,2
MNS_PNS_KZHN,-1944729,Kazhan Haradok,Pinsk,Minsk,22,7
GRD_SLN_KZLV,-1944756,Kozlovshchyna,Slonim,Grodno,11,8
VLN_DSN_KZYN,-1944771,Kozyany,Disna,Vilna,4,3
MNS_SLT_CHYR,-1944807,Chyrvonaya Slabada,Slutsk,Minsk,22,9
MNS_BRS_KRSN,-1944840,Krasnoluki,Borisov,Minsk,22,3
MGL_CHR_KRSN,-1944842,Krasnapollye,Cherikov,Mogilev,23,11
VLN_VLK_KRSN,-1944857,Krasnae,Vileika,Vilna,4,2
VLN_VLK_KRYS,-1944908,Kraysk,Vileika,Vilna,4,2
VLN_OSH_KRV,-1944919,Krevo,Oshmiany,Vilna,4,5
VLN_VLK_KRYV,-1944944,Kryvichy,Vileika,Vilna,4,2
MGL_MGL_KRCH,-1944971,Krucha,Mogilev,Mogilev,23,1
MGL_MGL_KRHL,-1944976,Kruhlaye,Mogilev,Mogilev,23,1
MGL_SNN_KRPK,-1944996,Krupki,Sienno,Mogilev,23,9
MGL_CHR_KRYC,-1945017,Krychaw,Cherikov,Mogilev,23,11
VTB_LPL_KBLC,-1945039,Kublichi,Lepel',Vitebsk,5,6
VLN_VLK_KRNT,-1945123,Kurenets,Vileika,Vilna,4,2
MNS_PNS_LHSH,-1945201,Lahishyn,Pinsk,Minsk,22,7
MNS_MZY_LKHV,-1945204,Lakhva,Mozyr',Minsk,22,5
MNS_IGM_LPCH,-1945221,Lapichy,Igumen,Minsk,22,4
VLN_VLK_LBDZ,-1945268,Liebiedzieva,Vileika,Vilna,4,2
MNS_MZY_LYLC,-1945279,Lyel'chytsy,Mozyr',Minsk,22,5
MNS_MZY_LNN,-1945288,Lenin,Mozyr',Minsk,22,5
MNS_SLT_LNN,-1945292,Lenino,Slutsk,Minsk,22,9
MGL_GRK_LNN,-1945293,Lenino,Gorki,Mogilev,23,4
VLN_DSN_LNPL,-1945321,Leonpol,Disna,Vilna,4,3
VLN_LD_LD,-1945387,Lida,Lida,Vilna,4,4
GRD_PRZ_LNV,-1945402,Linovo,Pruzhany,Grodno,11,7
MGL_ORS_LYZN,-1945404,Lyezna,Orsha,Mogilev,23,7
VLN_OSH_LPNS,-1945427,Lipnishki,Oshmiany,Vilna,4,5
MNS_BRS_LHYS,-1945496,Lahoysk,Borisov,Minsk,22,3
MNS_IGM_LSH,-1945527,Losha,Igumen,Minsk,22,4
MNS_RCH_LYW,-1945561,Loyew,Riechitsa,Minsk,22,8
MGL_SNN_LKML,-1945634,Lukoml,Sienno,Mogilev,23,9
MNS_PNS_LNNY,-1945650,Luninyets,Pinsk,Minsk,22,7
GRD_GRD_LNN,-1945652,Lunna,Grodna,Grodno,11,1
VLN_DSN_LZHK,-1945674,Luzhki,Disna,Vilna,4,3
MGL_GRK_LYDY,-1945691,Lyady,Gorki,Mogilev,23,4
MNS_SLT_LYKH,-1945696,Lyakhavichy,Slutsk,Minsk,22,9
VTB_LPL_LYPY,-1945725,Lyepyel,Lepel',Vitebsk,5,6
VLN_SVN_LYNT,-1945731,Lyntupy,Sventsiany,Vilna,4,6
GRD_VLK_LYSK,-1945742,Lyskovo,Volkovysk,Grodno,11,5
MNS_BBR_LYBN,-1945747,Lyuban,Bobruisk,Minsk,22,2
MNS_SLT_LYBS,-1945754,Lyubashava,Slutsk,Minsk,22,9
MNS_NVG_LYBC,-1945756,Lyubcha,Novogrudok,Minsk,22,6
MNS_BBR_LYBN2,-1945766,Lyubonichi,Bobruisk,Minsk,22,2
MGL_MGL_MHLY,-1945803,Mahilyow,Mogilev,Mogilev,23,1
VLN_VLK_MLDZ,-1945843,Maladzyechna,Vileika,Vilna,4,2
GRD_PRZ_MLCH,-1945891,Malech,Pruzhany,Grodno,11,7
GRD_BRS_MLRY,-1945929,Malaryta,Brest-Litovsk,Grodno,,
GRD_GRD_MSTY,-1946101,Masty,Grodna,Grodno,11,1
MNS_MZY_MZYR,-1946144,Mazyr,Mozyr',Minsk,22,5
MNS_SLT_MDVD,-1946156,Medvedichi,Slutsk,Minsk,22,9
MNS_MZY_MLSH,-1946177,Meleshkovichi,Mozyr',Minsk,22,5
MGL_RGC_MRKL,-1946198,Merkulovichi,Rogachev,Mogilev,23,8
MNS_MZY_MKSH,-1946240,Mikashevichi,Mozyr',Minsk,22,5
VLN_VLN_MKHL,-1946252,Mikhalishki,Vilnius,Vilna,4,1
MGL_KLM_MLSL,-1946311,Miloslavichi,Klimovichi,Mogilev,23,5
MNS_MNS_MNSK,-1946324,Minsk,Minsk,Minsk,22,1
VLN_DSN_MYRY,-1946338,Miyory,Disna,Vilna,4,3
MNS_NVG_MR,-1946340,Mir,Novogrudok,Minsk,22,6
MNS_IGM_MGLN,-1946405,Mogil'no,Igumen,Minsk,22,4
GRD_SLN_MLCH,-1946437,Molchad,Slonim,Grodno,11,8
GRD_KBR_MTL,-1946560,Motol,Kobrin,Grodno,11,6
GRD_VLK_MSTB,-1946576,Mstibovo,Volkovysk,Grodno,11,5
MNS_BRS_MSTZ,-1946578,Mstizh,Borisov,Minsk,22,3
MGL_MST_MSTS,-1946579,Mstsislaw,Mstislavl',Mogilev,23,6
VLN_VLK_MYDZ,-1946607,Myadzyel,Vileika,Vilna,4,2
VLN_OSH_NLBK,-1946652,Naliboki,Oshmiany,Vilna,4,5
VLN_SVN_NRCH,-1946657,Narach,Sventsiany,Vilna,4,6
MNS_RCH_NRWL,-1946669,Narowlya,Riechitsa,Minsk,22,8
MNS_NVG_NVHR,-1946683,Navahrudak,Novogrudok,Minsk,22,6
MNS_NVG_NGNV,-1946708,Negnevichi,Novogrudok,Minsk,22,6
MNS_SLT_NYSV,-1946768,Nyasvizh,Slutsk,Minsk,22,9
VLN_VLK_NVK,-1946823,Nivki,Vileika,Vilna,4,2
MGL_GML_NSVC,-1946857,Nosovichi,Gomel',Mogilev,23,3
MNS_NVG_NVYM,-1946897,Novaya Mysh,Novogrudok,Minsk,22,6
GRD_SLN_NVYL,-1947067,Novoyel'nya,Slonim,Grodno,11,8
MGL_STR_NVYY,-1947096,Novyy Bykhov,Staro-Bykhov,Mogilev,,
GRD_VLK_NVYD,-1947099,Novy Dvor,Volkovysk,Grodno,11,5
VLN_LD_NVYD,-1947100,Novy Dvor,Lida,Vilna,4,4
VLN_DSN_NVYP,-1947160,Novy Pahost,Disna,Vilna,4,3
MNS_MNS_NVYS,-1947171,Novy Svyerzhan,Minsk,Minsk,22,1
MGL_SNN_OBCH,-1947182,Obchuga,Sienno,Mogilev,23,9
MGL_ORS_ABLT,-1947187,Abol'tsy,Orsha,Mogilev,23,7
GRD_SKL_ODLS,-1947210,Odelsk,Sokolki,Grodno,11,9
KVN_NVL_OKMY,-1947241,Okmyanitsa,Novoaleksandrovsk,Kovno,17,3
KVN_NVL_OPS,-1947347,Opsa,Novoaleksandrovsk,Kovno,17,3
MGL_ORS_ORKH,-1947367,Orekhovsk,Orsha,Mogilev,23,7
VLN_LD_ORLY,-1947387,Orlya,Lida,Vilna,4,4
MGL_ORS_ORSH,-1947390,Orsha,Orsha,Mogilev,23,7
MNS_BBR_ASPV,-1947435,Asipovichy,Bobruisk,Minsk,22,2
MNS_MNS_ASTR,-1947513,Astrashytski Haradok,Minsk,Minsk,22,1
VLN_VLN_ASTR,-1947528,Astravyets,Vilnius,Vilna,4,1
MGL_SNN_OSTR,-1947541,Ostrovno,Sienno,Mogilev,23,9
VLN_LD_OSTR,-1947565,Ostryna,Lida,Vilna,4,4
VTB_DRS_OSVY,-1947567,Osveya,Drissa,Vitebsk,5,5
MNS_BBR_OZRC,-1947589,Ozarichi,Bobruisk,Minsk,22,2
GRD_SLN_AZRN,-1947606,Aziarnica,Slonim,Grodno,11,8
GRD_GRD_OZRY,-1947619,Ozery,Grodna,Grodno,11,1
VLN_VLK_PRFY,-1947678,Parafyanovo,Vileika,Vilna,4,2
MNS_BBR_PRCH,-1947681,Parichi,Bobruisk,Minsk,22,2
VLN_DSN_PSTV,-1947709,Pastavy,Disna,Vilna,4,3
GRD_VLK_PSK,-1947863,Peski,Volkovysk,Grodno,11,5
MNS_MZY_PYTR,-1947888,Pyetrykaw,Mozyr',Minsk,22,5
MNS_PNS_PNSK,-1947920,Pinsk,Pinsk,Minsk,22,7
MNS_BRS_PLSH,-1947957,Pleshchenitsy,Borisov,Minsk,22,3
VLN_DSN_PLSS,-1947980,Plissa,Disna,Vilna,4,3
MNS_PNS_PLTN,-1947991,Plotnitsa,Pinsk,Minsk,22,7
KVN_NVL_PLYS,-1948000,Plyussy,Novoaleksandrovsk,Kovno,17,3
MNS_BBR_PBLV,-1948005,Pobolovo,Bobruisk,Minsk,22,2
MGL_GML_PDDB,-1948026,Poddobryanka,Gomel',Mogilev,23,3
MNS_SLT_PHST,-1948134,Pahost,Slutsk,Minsk,22,9
MNS_IGM_PHST,-1948136,Pahost,Igumen,Minsk,22,4
MNS_PNS_PHST,-1948140,Pahost Zaharodzki,Pinsk,Minsk,22,7
VTB_PLT_PLTS,-1948152,Polatsk,Polotsk,Vitebsk,5,9
MNS_NVG_PLNK,-1948178,Polonka,Novogrudok,Minsk,22,6
GRD_GRD_PRCH,-1948264,Porechye,Grodno,Grodno,,
GRD_VLK_PRZV,-1948277,Porazava,Volkovysk,Grodno,11,5
VLN_DSN_PRZR,-1948427,Prozoroki,Disna,Vilna,4,3
GRD_PRZ_PRZH,-1948472,Pruzhany,Pruzhany,Grodno,11,7
MNS_IGM_PKHV,-1948498,Pukhavichy,Igumen,Minsk,22,4
