code,id,name,enc_name,enc_page
BDN_GRM_SNGN,-1865081,Singen,SINGEN,1186
PRU_HSS_SNGH,-1865098,Singhofen,SINGHOFEN,1186
BDN_GRM_SNSH,-1865133,Sinsheim,SINSHEIM,1186
PRU_RHN_SBRN,-1865269,Sobernheim,SOBERNHEIM,1207
PRU_WST_SST,-1865297,Soest,SOEST,1210
PRU_HNN_SGL,-1865306,Sogel,SOEGEL,1210
PRU_RHN_SHRN,-1865371,Sohren,SOHREN,1210
PRU_RHN_SLNG,-1865425,Solingen,SOLINGEN,1215
PRU_HSS_SNTR,-1865923,Sontra,SONTRA,1217
OLD_GRM_STRN,-1866115,Sotern,SOETERN,1210
PRU_BRN_SPND,-1866164,Spandau,SPANDAU,1224
BYR_GRM_SPYR,-1866426,Speyer,SPEYER,1225
HSS_GRM_SPRN,-1866930,Sprendlingen,SPRENDLINGEN (II),1229
HSS_GRM_SPRN2,-1866931,Sprendlingen,SPRENDLINGEN (I),1228
HSS_GRM_STDN,-1867149,Staden,STADEN,1229
PRU_HSS_STDT,-1867208,Stadtallendorf,ALLENDORF,29
SCH_WMR_STDT,-1867253,Stadtlengsfeld,STADTLENGSFELD,1230
BRN_GRM_STDT,-1867259,Stadtoldendorf,STADTOLDENDORF,1230
PRU_SCH_STSS,-1867592,Stassfurt,STASSFURT,1238
PRU_RHN_STDR,-1867662,Staudernheim,STAUDERNHEIM,1240
BDN_GRM_STBB,-1867736,Stebbach,,
PRU_RHN_STL,-1867829,Steele,ESSEN-STEELE,372
BYR_GRM_STNC,-1868122,Steinach An Der Saale,,
BYR_PFL_STNB,-1868193,Steinbach Am Glan,STEINBACH A. GLAN,1242
PRU_WST_STNH,-1869028,Steinheim,STEINHEIM,1242
PRU_HSS_STRB,-1869642,Sterbfritz,STERBFRITZ,1243
PRU_RHN_STLB,-1870426,Stolberg,STOLBERG,1246
PRU_HNN_STLZ,-1870518,Stolzenau,STOLZENAU AN DER WESER,1248
HSS_GRM_STRN,-1870638,Storndorf,STORNDORF,1248
MCS_GRM_STRL,-1871103,Strelitz Alt,,
BDN_GRM_STRM,-1871396,Strumpfelbrunn,STRUEMPFELBRUNN,1252
WRT_GRM_STTT,-1871728,Stuttgart,,
BYR_GRM_SGNH,-1872075,Sugenheim,SUGENHEIM,1262
PRU_SCH_SHL,-1872081,Suhl,SUHL,1262
BDN_GRM_SLZB,-1872254,Sulzburg,SULZBURG,1264
BYR_GRM_SLZB,-1872255,Sulzburg,SULZBÜRG,1264
PRU_HNN_SYK,-1872569,Syke,SYKE,1273
WRT_GRM_TLHM,-1872714,Talheim,TALHEIM,1284
PRU_SCH_TNGR,-1872777,Tangermunde,TANGERMUENDE,1287
PRU_HSS_TNN,-1872802,Tann,TANN,1287
BDN_GRM_TBRB,-1873178,Tauberbischofsheim,TAUBERBISCHOFSHEIM,1299
BYR_GRM_TBRR,-1873181,Tauberrettersheim,TAUBERRETTERSHEIM,1299
BYR_GRM_TSCH,-1873600,Teschenmoschel,TESCHENMOSCHEL,1304
BYR_GRM_THLM,-1873996,Thalmassing,THALMAESSING,1304
BYR_GRM_THLH,-1874137,Theilheim,THEILHEIM,1305
BDN_GRM_TNGN,-1874784,Tiengen,TIENGEN,1306
BYR_GRM_TRBL,-1875354,Trabelsdorf,TRABELSDORF,1318
PRU_RHN_TRS,-1875668,Treis,TREIS,1320
HSS_GRM_TRSA,-1875670,Treis An Der Lumda,TREIS AN DER LUMDA,1320
BYR_GRM_TRCH,-1875795,Treuchtlingen,TREUCHTLINGEN,1322
PRU_HSS_TRYS,-1875819,Treysa,TREYSA,1323
PRU_RHN_TRR,-1875885,Trier,TRIER,1323
PRU_RHN_TRTT,-1875968,Trittenheim,TRITTENHEIM,1332
PRU_HNN_TWST,-1876406,Twistringen,TWISTRINGEN,1352
BYR_GRM_UFFN,-1876627,Uffenheim,UFFENHEIM,261
BYR_GRM_UHLF,-1876716,Uehlfeld,UEHLFELD,1356
WRT_GRM_ULM,-1876794,Ulm,ULM,1360
PRU_HSS_ULMB,-1876798,Ulmbach,ULMBACH,1360
HSS_GRM_ULRC,-1876833,Ulrichstein,ULRICHSTEIN,1360
PRU_HSS_UNGD,-1876915,Ungedanken,UNGEDANKEN,1361
PRU_WST_UNN,-1876963,Unna,UNNA,1361
BYR_GRM_UNSL,-1876985,Unsleben,UNSLEBEN,1361
BYR_GRM_UNTR,-1877027,Unteraltertheim,UNTERALTERTHEIM,1362
BYR_GRM_UNTR2,-1877313,Untereisenheim,UNTEREISENHEIM,1362
BYR_GRM_UNTR3,-1877413,Untererthal,UNTERERTHAL,1362
BDN_GRM_UNTR,-1877561,Untergrombach,UNTERGROMBACH,1362
HSS_GRM_URBR,-1878829,Urberach,URBERACH,1362
PRU_HSS_USNG,-1878957,Usingen,USINGEN,1364
PRU_HNN_USLR,-1878960,Uslar,USLAR,1364
SCH_WMR_VCH,-1879084,Vacha,VACHA,1371
BRM_GRM_VGSC,-1879274,Vegesack,AUMUND-VEGESACK,64
BYR_GRM_VTSH,-1879322,Veitshochheim,VEITSHOECHHEIM,1380
HSS_GRM_VNDR,-1879396,Vendersheim,VENDERSHEIM,1384
PRU_HNN_VRDN,-1879456,Verden,VERDEN AN DER ALLER,1386
PRU_WST_VRSM,-1879518,Versmold,VERSMOLD,1388
HSS_GRM_VRNH,-1879731,Viernheim,VIERNHEIM,1395
PRU_RHN_VRSN,-1879744,Viersen,VIERSEN,1395
PRU_WST_VLTH,-1879951,Vlotho,VLOTHO,1410
BYR_GRM_VLKR,-1880404,Volkersleier,VOELKERSLEIER,1410
PRU_HSS_VLKM,-1880441,Volkmarsen,VOLKMARSEN,1410
PRU_HSS_WCHT,-1881417,Wachtersbach,WAECHTERSBACH,1421
BDN_GRM_WBST,-1881733,Waibstadt,WAIBSTADT,1421
BDN_GRM_WLLD,-1882392,Walldorf,WALLDORF,1422
SCH_MNN_WLLD,-1882394,Walldorf,WALLDORF AN DER WERRA,1422
BYR_GRM_WLLR,-1882470,Wallerstein,WALLERSTEIN,1423
BDN_GRM_WNGN,-1882777,Wangen,WANGEN,1423
WRT_GRM_WNKH,-1882817,Wankheim,,
PRU_WST_WRBR,-1882910,Warburg,WARBURG,1424
MCS_GRM_WRN,-1882932,Waren,,
PRU_WST_WRND,-1882937,Warendorf,WARENDORF,1424
PRU_HSS_WHRD,-1883823,Wehrda,WEHRDA,481
BDN_GRM_WLR,-1884476,Weiler,,
SCH_WMR_WMR,-1884584,Weimar,WEIMAR,1437
BDN_GRM_WNGR,-1884869,Weingarten,WEINGARTEN,1437
BDN_GRM_WNHM,-1884892,Weinheim,WEINHEIM,1437
HSS_GRM_WSN,-1884973,Weisenau,WEISENAU,1438
PRU_RHN_WSWL,-1885381,Weisweiler,WEISSWEILER,1438
BDN_GRM_WRTH,-1886359,Wertheim,WERTHEIM,1439
BYR_GRM_WSTH,-1886956,Westheim,WESTHEIM BEI HAMMELBURG,1440
BYR_GRM_WSTH2,-1886958,Westheim Bei Hassfurt,WESTHEIM BEI HASSFURT,1441
PRU_RHN_WTZL,-1887191,Wetzlar,WETZLAR,1441
PRU_HSS_WSBD,-1887737,Wiesbaden,WIESBADEN,467
BYR_GRM_WSNB,-1887820,Wiesenbronn,WIESENBRONN,1446
BYR_GRM_WSNF,-1887837,Wiesenfeld,WIESENFELD,1446
BYR_GRM_WLHR,-1888437,Wilhermsdorf,WILHERMSDORF,1446
BYR_GRM_WLLM,-1888567,Willmars,WILLMARS,1447
BYR_GRM_WNDS,-1888987,Windsbach,WINDSBACH,1448
BYR_GRM_WNNW,-1889236,Winnweiler,WINNWEILER,1448
BYR_GRM_WTTL,-1889726,Wittelshofen,WITTELSHOFEN,1451
PRU_WST_WTTN,-1889728,Witten,WITTEN,1451
MCS_GRM_WTTN,-1889756,Wittenburg,,
PRU_RHN_WTTL,-1889852,Wittlich,,
PRU_HSS_WTZN,-1889909,Witzenhausen,WITZENHAUSEN,1452
HSS_GRM_WLFR,-1890242,Wolfersheim,WOELFERSHEIM,1456
HSS_GRM_WRMS,-1890958,Worms,WORMS,191
PRU_HNN_WNST,-1891339,Wunstorf,WUNSTORF,653
PRU_RHN_WPPR,-1891347,Wuppertal,WUPPERTAL-ELBERFELD,1469
BYR_GRM_WRZB,-1891486,Wurzburg,WÜRZBURG,474
PRU_RHN_XNTN,-1891717,Xanten,,
BYR_GRM_ZCKN,-1891998,Zeckendorf,ZECKENDORF,1498
BYR_GRM_ZLTZ,-1892121,Zeilitzheim,ZEILITZHEIM,1498
BYR_GRM_ZTLF,-1892178,Zeitlofs,ZEITLOFS,1499
PRU_RHN_ZLL,-1892222,Zell,ZELL,1500
ANH_GRM_ZRBS,-1892356,Zerbst,ZERBST,1503
PRU_HSS_ZGNH,-1892715,Ziegenhain,ZIEGENHAIN,1509
PRU_RHN_ZNS,-1893201,Zons,,
BYR_GRM_ZWBR,-1893493,Zweibrucken,ZWEIBRUECKEN,1521
PRU_HSS_ZWST,-1893550,Zwesten,ZWESTEN,1521
SCH_GRM_ZWCK,-1893554,Zwickau,ZWICKAU,1522
GRD_KBR_ANTP,-1940921,Antopol,ANTOPOL,219
VLN_OSH_ASHM,-1940949,Ashmyany,OSZMIANA,955
MGL_ORS_BBNV,-1940990,Babinovichi,BABINOVICHI,66
MNS_BBR_BBRY,-1940996,Babruysk,BOBRUISK,159
VLN_OSH_BKSH,-1941013,Bakshty,BAKSZTY,80
MGL_ORS_BRN,-1941033,Baran',BARAN,86
MNS_NVG_BRNV,-1941035,Baranavichy,BARANOWICZE,88
MNS_BRS_BRYS,-1941088,Barysaw,BORISOV,172
MGL_GRK_BYV,-1941110,Bayevo,BAEVO,78
MNS_BRS_BGML,-1941121,Begoml,BEGOML,97
VLN_LD_BLTS,-1941165,Belitsa,BIELICA,145
MNS_PNS_BLGS,-1941181,Belogusha,,
MGL_MGL_BYLY,-1941219,Byalynichy,BELYNICHI,104
MNS_IGM_BYRZ,-1941267,Byerazino,BEREZINO,114
VTB_LPL_BYSH,-1941328,Byeshankovichy,BESHENKOVICHI,133
MGL_SNN_BBR,-1941394,Bobr,BOBR,157
VTB_LPL_BCHY,-1941424,Bocheykovo,BOCHEYKOVO,160
MNS_IGM_BHSH,-1941442,Bahushevichy,,
MGL_ORS_BGSH,-1941447,Bogushevsk,BOGUSHEVSK,165
GRD_GRD_VYLK,-1941478,Vyalikaya Byerastavitsa,BRZOSTOWICA WIELKA,207
MNS_RCH_BRHN,-1941818,Brahin,BRAGIN,179
KVN_NVL_BRSL,-1941824,Braslaw,BRASLAW,182
GRD_BRS_BRST,-1941830,Brest,BREST-LITOVSK,195
MGL_RGC_BDKS,-1941900,Buda Kashalyova,BUDA-KOSHELEVO,213
VLN_VLK_BDSL,-1941930,Budslav,BUDSLAW,135
MNS_MZY_BKCH,-1941943,Bukcha,BUKCHA,221
GRD_PRZ_BYRZ,-1942010,Byaroza,BEREZA KARTUSKA,222
VLN_LD_BYNY,-1942016,Byenyakoni,,
MGL_STR_BYKH,-1942018,Bykhaw,BYKHOV,227
VLN_VLN_BYST,-1942031,Bystrytsa,BYSTRZYCA,229
GRD_SLN_BYTN,-1942035,Byten,BYTEN,164
VTB_LPL_CHSH,-1942065,Chashniki,CHASNIKI,242
MGL_CHS_CHVS,-1942070,Chavusi,CHAUSY,242
MGL_RGC_CHCH,-1942075,Chachersk,CHECHERSK,242
MGL_SNN_CHRY,-1942116,Chereya,CHEREYA,246
MGL_CHR_CHRY,-1942118,Cherykaw,CHERIKOV,246
GRD_BRS_CHRN,-1942127,Chernavchitsy,CZARNAWCZYCE,284
GRD_BRS_CHRN2,-1942171,Charniany,CZERNIANY,288
MNS_IGM_CHRV,-1942192,Chervyen,CHERVEN,248
MNS_BBR_DRHN,-1942290,Darahanava,DARAGANOVO,292
MGL_STR_DSHK,-1942302,Dashkovka,DASHOVKA,295
MNS_MZY_DVYD,-1942306,Davyd Haradok,DAWIDGRODEK,298
MNS_NVG_DLYT,-1942336,Delyatichi,DELATYCZE,300
GRD_SLN_DRCH,-1942370,Derechin,DERECZYN,274
VLN_OSH_DRVN,-1942374,Derevna,DEREWNO,304
VLN_DSN_DSN,-1942410,Disna,DZISNA,350
GRD_KBR_DVN,-1942411,Divin,DYWIN,241
MGL_ORS_DBRM,-1942436,Dobromysl,DOBROMYSL,318
MGL_GML_DBRS,-1942448,Dobrush,DOBRUSH,318
MNS_BRS_DKSH,-1942464,Dokshytsy,DOKSZYCE,319
VLN_VLK_DHNV,-1942476,Dauhinava,DOLHINOW,319
MNS_NVG_DLMT,-1942493,Dolmatovshchina,,
GRD_BRS_DMCH,-1942498,Damachava,DOMACZEWO,320
MNS_BBR_DMNV,-1942505,Domanovo,DOMANOVO,321
GRD_KBR_DRHC,-1942582,Drahichyn,DROHICZYN (I),332
VLN_DSN_DRY,-1942595,Druya,DRUJA,334
KVN_NVL_DRYS,-1942597,Druysk,DRUJSK,334
MGL_CHS_DRYB,-1942601,Drybin,DRIBIN,331
KVN_NVL_DBNV,-1942621,Dubinovo,DUBINOVO,336
MGL_GRK_DBRW,-1942708,Dubrowna,DUBROVNO,338
VLN_LD_DBRV,-1942709,Dubrovo,DUBROWA,339
MNS_IGM_DKR,-1942739,Dukora,DUKORA,345
VLN_VLK_DNLV,-1942754,Dunilavicy,DUNILOWICZE,346
GRD_SLN_DVRT,-1942774,Dvarets,DWORZEC,348
GRD_SLN_DZYT,-1942808,Dzyatlava,ZDZIECIOL,1498
MNS_MNS_DZYR,-1942832,Dzyarzhynsk,DZERZHINSK (I),349
MNS_BRS_ESMN,-1942837,Esmony,,
VLN_OSH_GVY,-1942967,Gav'ya,,
MNS_BRS_HJN,-1942975,Hajna,,
VLN_DSN_GRMN,-1942992,Germanovichi,HERMANOVICZE,510
MNS_BBR_HLSK,-1943079,Hlusk,GLUSSK,436
GRD_VLK_GLBD,-1943121,Golobudy,HOLOBUDY,523
MGL_MST_GLVC,-1943134,Golovchin,GOLOVCHIN,439
VLN_OSH_HLSH,-1943149,Halshany,HOLSZANY,523
VLN_DSN_HLBC,-1943152,Halubichy,HOLUBICZE,523
GRD_SLN_HLYN,-1943171,Halynka,HOLYNKA,523
SWL_AVG_HLYN,-1943176,Halynka,,
GRD_KBR_HRDZ,-1943267,Haradzets,HORODEC,528
MNS_NVG_HRDZ,-1943284,Haradzieja,HORODZIEJ,286
MNS_NVG_HRDZ2,-1943291,Haradzishcha,HORODYSZCZE,529
MNS_PNS_HRDN,-1943300,Haradnaja,HORODNO,529
VLN_VLK_HRDK,-1943310,Haradok,GRODEK WILENSKI,455
VTB_GRD_HRDK,-1943311,Haradok,GORODOK (I),445
MNS_RCH_HRVL,-1943333,Horval,GORVAL,446
MGL_CHS_GRY,-1943335,Gory,GORY,446
MNS_SLT_GRSK,-1943387,Gresk,GRESK,453
MNS_SLT_GRZV,-1943445,Grozovo,GROZOVO,464
MNS_SLT_HNTS,-1943557,Hantsavichy,HANCEWICZE,494
VLN_DSN_HLYB,-1943558,Hlybokaye,GLEMBOKIE,433
MGL_GML_HMYL,-1943559,Homyel,GOMEL,440
MGL_GRK_HRK,-1943561,Horki,GORKI,443
GRD_GRD_HRDN,-1943562,Hrodna,GRODNO,455
VLN_VLK_ILY,-1943589,Ilya,ILJA,545
VLN_DSN_IDY,-1943611,Iody,JODY,363
MNS_PNS_IVNK,-1943638,Ivaniki,IWANIKI,552
GRD_KBR_IVNV,-1943656,Ivanava,JANOW POLESKI,562
GRD_SLN_IVTS,-1943667,Ivatsevichy,,
MNS_MNS_IVYN,-1943669,Ivyanets,IWIENIEC,552
VLN_OSH_IWY,-1943674,Iwye,IWJE,553
GRD_VLK_IZBL,-1943675,Izabelin,IZABELIN,554
MNS_RCH_KLNK,-1943716,Kalinkavichy,KALINKOVICHI,584
VLN_SVN_KMLS,-1943745,Kamelishki,KIEMIELISZKI,622
MNS_MNS_KMN,-1943750,Kamen',,
VTB_LPL_KMN,-1943753,Kamen',KAMEN (I),590
GRD_BRS_KMYN,-1943756,Kamyanyets,KAMIENIEC LITEWSKI,312
GRD_GRD_KMNK,-1943775,Kamenka,KAMIONKA (II),592
MNS_RCH_KHLM,-1944027,Kholmech,KHOLMICH,620
MNS_BRS_KHLP,-1944043,Kholopenichi,KHOLOPENICHI,620
GRD_KBR_KHMS,-1944058,Khomsk,CHOMSK,251
MGL_KLM_KHTS,-1944086,Khotsimsk,KHOTIMSK,621
MGL_KLM_KHTV,-1944097,Khotovizh,KHOTOVIZH,621
MNS_RCH_KHYN,-1944105,Khoyniki,KHOINIKI,620
MNS_SLT_KLYT,-1944253,Klyetsk,KLECK,554
MNS_IGM_KLCH,-1944262,Klichaw,KLICHEV,636
MGL_KLM_KLMV,-1944265,Klimavichy,KLIMOVICHI,636
MGL_MGL_KNYZ,-1944313,Knyazhitsy,KNYAZHITSY,638
GRD_KBR_KBRY,-1944322,Kobryn,KOBRYN,639
MGL_ORS_KKHN,-1944344,Kokhanovo,KOKHANOVO,644
VTB_VTB_KLYS,-1944417,Kolyshki,KOLYSHKI,650
MNS_RCH_KMRY,-1944422,Kamaryn,KOMARIN,651
MNS_MZY_KPTK,-1944497,Kopatkevichi,,
MNS_SLT_KPYL,-1944511,Kapyl,KOPYL,657
MGL_GRK_KPYS,-1944518,Kopys,KOPYS,657
MNS_NVG_KRLC,-1944528,Karelichy,KORELICZE,658
MGL_RGC_KRM,-1944550,Karma,KORMA,658
GRD_SLN_KSV,-1944638,Kosava,KOSOW POLESKI,664
MGL_KLM_KSTS,-1944659,Kastsyukovichy,KOSTYUKOVICHI,665
MNS_BBR_KVCH,-1944700,Kovchitsy Vtoryye,KOVCHITSY,666
MNS_PNS_KZHN,-1944729,Kazhan Haradok,KOZANGRODEK,667
GRD_SLN_KZLV,-1944756,Kozlovshchyna,KOZLOWSZCZYZNA,668
VLN_DSN_KZYN,-1944771,Kozyany,KOZIANY,537
MNS_SLT_CHYR,-1944807,Chyrvonaya Slabada,KRASNAYA SLOBODA,671
MNS_BRS_KRSN,-1944840,Krasnoluki,KRASNOLUKI,673
MGL_CHR_KRSN,-1944842,Krasnapollye,KRASNOPOLE,673
VLN_VLK_KRSN,-1944857,Krasnae,KRASNE (II),671
VLN_VLK_KRYS,-1944908,Kraysk,KRAISK,670
VLN_OSH_KRV,-1944919,Krevo,KREWO,565
VLN_VLK_KRYV,-1944944,Kryvichy,KRZYWICZE,686
MGL_MGL_KRCH,-1944971,Krucha,KRUCHA,681
MGL_MGL_KRHL,-1944976,Kruhlaye,KRUGLOYE,681
MGL_SNN_KRPK,-1944996,Krupki,KRUPKI,682
MGL_CHR_KRYC,-1945017,Krychaw,KRICHEV,678
VTB_LPL_KBLC,-1945039,Kublichi,KUBLICHI,687
VLN_VLK_KRNT,-1945123,Kurenets,KURZENIEC,693
MNS_PNS_LHSH,-1945201,Lahishyn,LOHISZYN,745
MNS_MZY_LKHV,-1945204,Lakhva,LACHWA,698
MNS_IGM_LPCH,-1945221,Lapichy,LAPICHI,705
VLN_VLK_LBDZ,-1945268,Liebiedzieva,LEBIEDZIEW,711
MNS_MZY_LYLC,-1945279,Lyel'chytsy,LELCHITSY,717
MNS_MZY_LNN,-1945288,Lenin,LENIN,719
MNS_SLT_LNN,-1945292,Lenino,LENINO (I),722
MGL_GRK_LNN,-1945293,Lenino,LENINO (II),722
VLN_DSN_LNPL,-1945321,Leonpol,,
VLN_LD_LD,-1945387,Lida,LIDA,387
GRD_PRZ_LNV,-1945402,Linovo,LINOWA,732
MGL_ORS_LYZN,-1945404,Lyezna,LIOZNO,733
VLN_OSH_LPNS,-1945427,Lipnishki,LIPNISZKI,735
MNS_BRS_LHYS,-1945496,Lahoysk,LOGOYSK,745
MNS_IGM_LSH,-1945527,Losha,LOSHA,748
MNS_RCH_LYW,-1945561,Loyew,LOEV,745
MGL_SNN_LKML,-1945634,Lukoml,LUKOML,765
MNS_PNS_LNNY,-1945650,Luninyets,LUNINIEC,767
GRD_GRD_LNN,-1945652,Lunna,LUNNA,767
VLN_DSN_LZHK,-1945674,Luzhki,LUZHKI,769
MGL_GRK_LYDY,-1945691,Lyady,LYADY,775
MNS_SLT_LYKH,-1945696,Lyakhavichy,LACHOWICZE,698
VTB_LPL_LYPY,-1945725,Lyepyel,LEPEL,724
VLN_SVN_LYNT,-1945731,Lyntupy,LYNTUPY,395
GRD_VLK_LYSK,-1945742,Lyskovo,LYSKOW,397
MNS_BBR_LYBN,-1945747,Lyuban,LIUBAN (I),738
MNS_SLT_LYBS,-1945754,Lyubashava,,
MNS_NVG_LYBC,-1945756,Lyubcha,LUBCZA,751
MNS_BBR_LYBN2,-1945766,Lyubonichi,LYUBONICHI,778
MGL_MGL_MHLY,-1945803,Mahilyow,,
VLN_VLK_MLDZ,-1945843,Maladzyechna,MOLODECZNO,843
GRD_PRZ_MLCH,-1945891,Malech,MALECZ,788
GRD_BRS_MLRY,-1945929,Malaryta,MALORYTA,269
GRD_GRD_MSTY,-1946101,Masty,MOSTY,848
MNS_MZY_MZYR,-1946144,Mazyr,MOZYR,850
MNS_SLT_MDVD,-1946156,Medvedichi,NIEDZWIEDZICA,890
MNS_MZY_MLSH,-1946177,Meleshkovichi,,
MGL_RGC_MRKL,-1946198,Merkulovichi,GORODETS,445
MNS_MZY_MKSH,-1946240,Mikashevichi,MIKASZEWICZE,822
VLN_VLN_MKHL,-1946252,Mikhalishki,MICHALISZKI,816
MGL_KLM_MLSL,-1946311,Miloslavichi,MILOSLAVICHI,825
MNS_MNS_MNSK,-1946324,Minsk,MINSK,826
VLN_DSN_MYRY,-1946338,Miyory,MIORY,830
MNS_NVG_MR,-1946340,Mir,MIR,424
MNS_IGM_MGLN,-1946405,Mogil'no,MOGILNO (II),841
GRD_SLN_MLCH,-1946437,Molchad,MOLCZADZ,842
GRD_KBR_MTL,-1946560,Motol,MOTOL,267
GRD_VLK_MSTB,-1946576,Mstibovo,MSCIBOW,850
MNS_BRS_MSTZ,-1946578,Mstizh,MSTIZH,851
MGL_MST_MSTS,-1946579,Mstsislaw,MSTISLAVL,851
VLN_VLK_MYDZ,-1946607,Myadzyel,MIADZIOL-NOVY,816
VLN_OSH_NLBK,-1946652,Naliboki,NALIBOKI,872
VLN_SVN_NRCH,-1946657,Narach,KOBYLNIK,240
MNS_RCH_NRWL,-1946669,Narowlya,NAROVLYA,875
MNS_NVG_NVHR,-1946683,Navahrudak,NOWOGRODEK,908
MNS_NVG_NGNV,-1946708,Negnevichi,NIEHNIEWICZE,891
MNS_SLT_NYSV,-1946768,Nyasvizh,NIESWIEZ,892
VLN_VLK_NVK,-1946823,Nivki,NIWKI,896
MGL_GML_NSVC,-1946857,Nosovichi,NOSOVICHI,900
MNS_NVG_NVYM,-1946897,Novaya Mysh,NOWA MYSZ,429
GRD_SLN_NVYL,-1947067,Novoyel'nya,NOWOJELNIA,909
MGL_STR_NVYY,-1947096,Novyy Bykhov,NOVY BYKHOV,907
GRD_VLK_NVYD,-1947099,Novy Dvor,NOWY DWOR (II),909
VLN_LD_NVYD,-1947100,Novy Dvor,NOWY DWOR (I),909
VLN_DSN_NVYP,-1947160,Novy Pahost,NOWY POHOST,911
MNS_MNS_NVYS,-1947171,Novy Svyerzhan,SVIERZEN-NOVY,1269
MGL_SNN_OBCH,-1947182,Obchuga,OBCHUGA,918
MGL_ORS_ABLT,-1947187,Abol'tsy,OBOLSTY,923
GRD_SKL_ODLS,-1947210,Odelsk,ODELSK,924
KVN_NVL_OKMY,-1947241,Okmyanitsa,,
KVN_NVL_OPS,-1947347,Opsa,OPSA,102
MGL_ORS_ORKH,-1947367,Orekhovsk,OREKHI VYDRITSA,942
VLN_LD_ORLY,-1947387,Orlya,ORLA (II),944
MGL_ORS_ORSH,-1947390,Orsha,ORSHA,944
MNS_BBR_ASPV,-1947435,Asipovichy,OSIPOVICHI,946
MNS_MNS_ASTR,-1947513,Astrashytski Haradok,OSTROSHITSKI GORODOK,951
VLN_VLN_ASTR,-1947528,Astravyets,,
MGL_SNN_OSTR,-1947541,Ostrovno,OSTROVNO,952
VLN_LD_OSTR,-1947565,Ostryna,OSTRYNA,954
VTB_DRS_OSVY,-1947567,Osveya,OSVEYA,954
MNS_BBR_OZRC,-1947589,Ozarichi,OZARICHI,958
GRD_SLN_AZRN,-1947606,Aziarnica,JEZIERNICA,574
GRD_GRD_OZRY,-1947619,Ozery,JEZIORY,574
VLN_VLK_PRFY,-1947678,Parafyanovo,,
MNS_BBR_PRCH,-1947681,Parichi,PARICHI,969
VLN_DSN_PSTV,-1947709,Pastavy,POSTAWY,1016
GRD_VLK_PSK,-1947863,Peski,PIASKI,985
MNS_MZY_PYTR,-1947888,Pyetrykaw,PETRIKOV,982
MNS_PNS_PNSK,-1947920,Pinsk,PINSK,991
MNS_BRS_PLSH,-1947957,Pleshchenitsy,PLESHCHENITSY,999
VLN_DSN_PLSS,-1947980,Plissa,PLISSA,1000
MNS_PNS_PLTN,-1947991,Plotnitsa,PLOTNICA,1004
KVN_NVL_PLYS,-1948000,Plyussy,PLUSY,529
MNS_BBR_PBLV,-1948005,Pobolovo,POBOLOVO,1006
MGL_GML_PDDB,-1948026,Poddobryanka,PODDOBRIANKA,1007
MNS_SLT_PHST,-1948134,Pahost,POGOST (I),1010
MNS_IGM_PHST,-1948136,Pahost,POGOST (II),1010
MNS_PNS_PHST,-1948140,Pahost Zaharodzki,POHOST ZAGHORODZKI,1011
VTB_PLT_PLTS,-1948152,Polatsk,POLOTSK,1012
MNS_NVG_PLNK,-1948178,Polonka,POLONKA,1012
GRD_GRD_PRCH,-1948264,Porechye,PORZECZE,1016
GRD_VLK_PRZV,-1948277,Porazava,POROZOW,1016
VLN_DSN_PRZR,-1948427,Prozoroki,POROZORKI,1016
GRD_PRZ_PRZH,-1948472,Pruzhany,PRUZHANA,1031
MNS_IGM_PKHV,-1948498,Pukhavichy,PUKHOVICHI,1038
GRD_PRZ_PYRS,-1948550,Pyershamayskaya,,
VLN_VLK_RDSH,-1948592,Radashkovichy,RADOSZKOWICZE,1048
VLN_LD_RDN,-1948600,Radun,RADUN,1049
MNS_MNS_RKV,-1948620,Rakov,RAKOW (I),1056
MNS_RCH_RCHY,-1948675,Rechytsa,RECHITSA,1063
MNS_MZY_RML,-1948689,Remel,,
MGL_RGC_RHCH,-1948730,Rahachow,ROGACHEV (I),1085
VTB_DRS_RSTS,-1948764,Rositsa,ROSITSA,1093
GRD_VLK_RS,-1948769,Ros,ROS,1092
MGL_GRK_RSSN,-1948773,Rasasna,ROSASNA,1092
VLN_LD_RZHN,-1948802,Rozhanka,ROZANKA,592
MNS_MZY_RBL,-1948821,Rubel,RUBIEL,1103
MNS_MNS_RBZH,-1948829,Rubiazhevichy,RUBIEZHOWICZE,1103
MNS_IGM_RDNS,-1948855,Rudensk,RUDENSK,1104
GRD_SLN_RZHN,-1948969,Ruzhany,ROZHANA,1101
MGL_CHS_RSN,-1948976,Rasna,RIASNA,1076
MNS_MNS_SMKH,-1949049,Samokhvalovichi,SAMOKHVALOVICHI,1131
MGL_CHR_SMTV,-1949050,Samotevichi,SAMOTEVICHI,1132
MGL_MGL_SLTS,-1949128,Selets,SELETS,1158
MNS_IGM_SLB,-1949141,Sialiba,SELIBA-YAKSHITSKAYA,1158
MGL_SNN_SYNN,-1949211,Syanno,SENNO,1162
MNS_BRS_SHMK,-1949271,Shamki,SHAMKI,1168
MGL_MST_SHMV,-1949272,Shamovo,SHAMOVO,1168
VLN_DSN_SHRK,-1949290,Sharkowshchyna,SZARKOWSZCZYZNA,1274
MNS_IGM_SHTS,-1949311,Shatsk,SHATSK,1169
MNS_BBR_SHCH,-1949317,Shchadryn,SHCHEDRIN,1169
